%time,field.header.seq,field.header.stamp,field.header.frame_id,field.major_axis,field.minor_axis,field.circle_diameter,field.orientation,field.x,field.y,field.minor_axis_average
1592978742437419382,2916,1592978742420295139,,150.789596558,115.874534607,0.0,1.00875878334,372.350982666,231.628814697,137.28805542
1592978742471151901,2917,1592978742455911104,,152.662796021,100.671455383,0.0,0.899236857891,373.897033691,232.476806641,136.953475952
1592978742503194797,2918,1592978742487790316,,147.826965332,112.994598389,0.0,0.920684099197,370.220367432,236.207519531,137.960098267
1592978742535634560,2919,1592978742519483529,,152.064193726,100.500778198,0.0,0.716869711876,371.241821289,236.303405762,136.068603516
1592978742580685146,2920,1592978742555318522,,152.379089355,111.026123047,0.0,0.443896889687,366.950439453,238.076293945,136.865951538
1592978742613772595,2921,1592978742587821329,,158.813522339,101.703140259,0.0,0.471226662397,370.281982422,236.181594849,134.980865479
1592978742633337299,2922,1592978742619319144,,166.390899658,101.440353394,0.0,0.403210431337,366.129302979,237.099456787,130.966217041
1592978742672027374,2923,1592978742655902610,,175.617111206,100.699928284,0.0,0.353394955397,367.627655029,236.339294434,128.213882446
1592978742702504643,2924,1592978742687395801,,185.140426636,109.515678406,0.0,0.20579777658,372.857635498,238.50151062,127.003257751
1592978742742846977,2925,1592978742719667705,,172.930175781,104.768836975,0.0,0.230408713222,368.906982422,238.208786011,126.658439636
1592978742771793867,2926,1592978742756357071,,172.920776367,103.44757843,0.0,0.191982224584,365.482910156,241.010070801,126.159713745
1592978742802880021,2927,1592978742787806255,,168.798324585,109.683532715,0.0,0.169907420874,364.623168945,242.890014648,127.232650757
1592978742833709832,2928,1592978742819439928,,171.950546265,116.67779541,0.0,0.0954350456595,364.698944092,245.783599854,127.312980652
1592978742868871932,2929,1592978742853442654,,182.241592407,118.73046875,0.0,0.142882049084,365.995330811,251.343688965,129.118881226
1592978742905556001,2930,1592978742887705435,,190.099807739,123.845489502,0.0,0.143505498767,368.886444092,253.82371521,130.203964233
1592978742938981390,2931,1592978742919096006,,176.098922729,113.576957703,0.0,-0.0532094277442,358.765594482,252.248886108,131.511581421
1592978742977695798,2932,1592978742955960374,,177.094482422,103.046272278,0.0,-0.149817332625,357.080078125,253.537078857,130.713607788
1592978743003185133,2933,1592978742987886132,,175.275558472,101.454231262,0.0,-0.172465115786,356.26184082,255.612319946,130.688705444
1592978743042369749,2934,1592978743019874960,,163.99911499,102.866142273,0.0,-0.219358846545,363.26260376,255.359268188,130.831298828
1592978743068482633,2935,1592978743053122476,,188.142456055,106.279296875,0.0,-0.213847845793,363.927703857,257.699432373,131.389221191
1592978743105312810,2936,1592978743087772158,,185.635482788,111.115081787,0.0,-0.193194493651,366.038208008,258.062927246,131.549163818
1592978743133660081,2937,1592978743119822898,,161.808288574,109.343215942,0.0,-0.406382411718,365.570526123,259.020202637,132.006607056
1592978743170700558,2938,1592978743155909239,,179.26234436,112.936073303,0.0,-0.510989367962,362.286346436,263.291137695,132.955459595
1592978743213258885,2939,1592978743187854843,,235.038345337,115.419120789,0.0,-0.440508425236,380.264862061,258.111297607,133.529022217
1592978743234203333,2940,1592978743219536465,,197.159912109,109.336456299,0.0,-0.727233886719,368.710449219,262.762908936,132.794876099
1592978743275747330,2941,1592978743255453289,,152.106384277,108.083076477,0.0,-0.736061036587,376.561553955,254.972320557,131.730148315
1592978743305345025,2942,1592978743287665576,,159.40222168,110.015632629,0.0,-0.721282243729,373.72833252,256.371948242,130.34715271
1592978743338646935,2943,1592978743318952621,,181.632339478,113.828948975,0.0,-0.868343889713,367.961791992,267.189056396,130.372360229
1592978743377297244,2944,1592978743355640259,,173.83644104,110.901031494,0.0,-0.92540115118,370.726104736,266.795318604,131.157836914
1592978743399877232,2945,1592978743385608686,,177.487335205,112.265594482,0.0,-1.00637471676,369.926147461,266.795684814,132.238967896
1592978743439490128,2946,1592978743417311336,,171.849334717,114.159347534,0.0,-1.04286813736,372.413543701,270.059783936,133.368286133
1592978743467932412,2947,1592978743453342344,,188.543075562,100.406562805,0.0,-1.09580409527,374.727233887,277.124206543,132.781021118
1592978743503119597,2948,1592978743487858621,,176.773895264,101.020103455,0.0,-1.20169019699,380.234619141,270.769500732,131.771514893
1592978743539157529,2949,1592978743519865125,,172.661483765,104.624855042,0.0,-1.24559521675,378.744812012,271.265655518,131.299682617
1592978743568946632,2950,1592978743553572204,,178.796646118,109.158294678,0.0,-1.32672011852,380.392364502,272.105560303,130.921905518
1592978743601554102,2951,1592978743587532348,,175.073120117,112.748016357,0.0,-1.3682590723,383.936828613,271.987792969,130.654785156
1592978743653446340,2952,1592978743619555525,,205.42980957,140.195755005,0.0,-1.06117093563,390.211730957,270.173980713,133.740722656
1592978743673787686,2953,1592978743655669575,,200.363632202,127.403282166,0.0,1.56507480145,381.640930176,273.883483887,135.672744751
1592978743707759846,2954,1592978743687855015,,208.304901123,139.955230713,0.0,1.34869849682,380.909973145,268.248535156,138.666702271
1592978743739126171,2955,1592978743720500371,,197.185806274,131.576278687,0.0,1.42712247372,383.80291748,273.550292969,140.441436768
1592978743780989671,2956,1592978743755879635,,189.628753662,119.798042297,0.0,1.26546597481,382.076141357,276.301940918,141.331130981
1592978743808653186,2957,1592978743787440323,,184.666793823,126.983268738,0.0,1.2778326273,387.148101807,277.862243652,142.802902222
1592978743835553161,2958,1592978743819450711,,180.235977173,111.97114563,0.0,1.36522936821,391.277648926,271.517242432,142.584075928
1592978743870122712,2959,1592978743855450044,,181.411148071,132.705963135,0.0,1.17388391495,394.431274414,272.762359619,145.814025879
1592978743901551609,2960,1592978743885393337,,160.350387573,129.883728027,0.0,1.11640298367,390.283599854,265.27822876,148.700378418
1592978743935513829,2961,1592978743921525150,,176.719741821,122.870162964,0.0,1.04938912392,388.465240479,266.278778076,150.524917603
1592978743975795712,2962,1592978743955850585,,196.84602356,122.416435242,0.0,0.730678200722,385.081573486,262.968414307,151.850738525
1592978744002573181,2963,1592978743987823713,,176.595703125,114.914146423,0.0,0.69334602356,391.789733887,266.393157959,152.067337036
1592978744039455046,2964,1592978744023609953,,167.083358765,114.907600403,0.0,0.782606124878,390.492279053,265.141448975,149.538528442
1592978744073930064,2965,1592978744055522409,,180.971908569,124.376159668,0.0,0.692399263382,395.506530762,263.622924805,149.235809326
1592978744102192713,2966,1592978744087776247,,184.729034424,102.462333679,0.0,0.684849977493,400.696990967,264.465789795,145.486526489
1592978744138125012,2967,1592978744123801289,,185.47869873,114.100265503,0.0,0.611861288548,401.830810547,268.534454346,143.738922119
1592978744170021068,2968,1592978744155533945,,185.270568848,114.489349365,0.0,0.62065756321,403.856231689,267.812438965,143.208053589
1592978744202930043,2969,1592978744187454964,,186.115600586,104.050209045,0.0,0.667494416237,404.581634521,262.443115234,140.914749146
1592978744242996532,2970,1592978744223463605,,220.255859375,107.191589355,0.0,0.621025323868,400.334564209,259.378051758,140.436798096
1592978744271978594,2971,1592978744253494836,,156.203262329,104.01361084,0.0,0.381300896406,404.49017334,257.714569092,137.567565918
1592978744304286860,2972,1592978744285346520,,155.953277588,114.846809387,0.0,0.3027112782,401.016479492,256.638244629,136.063873291
1592978744340480353,2973,1592978744323515013,,173.404800415,119.989067078,0.0,0.343676805496,405.557617188,260.384918213,135.775756836
1592978744374624467,2974,1592978744355774585,,187.324676514,117.980911255,0.0,0.309278219938,406.204193115,258.403991699,135.332199097
1592978744403114708,2975,1592978744387344562,,198.894104004,117.634666443,0.0,0.245783269405,408.0362854,256.914825439,135.604263306
1592978744437012338,2976,1592978744423688205,,199.037857056,120.04523468,0.0,0.223272904754,408.669464111,255.790863037,136.118026733
1592978744469781915,2977,1592978744455423752,,220.685165405,140.798812866,0.0,0.386260479689,394.565338135,247.072494507,137.760284424
1592978744499312856,2978,1592978744485129074,,191.576431274,117.378250122,0.0,0.110915064812,410.650604248,249.741943359,139.251876831
1592978744540732706,2979,1592978744523898646,,183.614944458,115.508003235,0.0,0.0694186240435,414.890014648,249.244827271,139.392654419
1592978744571112936,2980,1592978744555792212,,178.088531494,108.777198792,0.0,-0.0267148353159,417.568206787,246.723480225,138.82144165
1592978744602757497,2981,1592978744587557636,,171.628631592,114.012672424,0.0,-0.203489348292,411.929656982,246.201812744,139.817687988
1592978744637754400,2982,1592978744623166845,,171.263000488,102.702880859,0.0,-0.124649390578,412.545898438,244.860671997,139.368804932
1592978744670488426,2983,1592978744655400606,,169.429733276,98.9804534912,0.0,-0.219550594687,411.252685547,243.867980957,138.865493774
1592978744703736361,2984,1592978744687932886,,175.358062744,103.011863708,0.0,-0.20766544342,409.217895508,241.774520874,137.682006836
1592978744738463044,2985,1592978744723932090,,165.644561768,105.299797058,0.0,-0.262930035591,407.945251465,239.658737183,136.21307373
1592978744770163961,2986,1592978744755555465,,202.195831299,118.39188385,0.0,-0.444884002209,397.268341064,242.363372803,136.254165649
1592978744802023080,2987,1592978744787614808,,176.723754883,117.371635437,0.0,-0.467181444168,404.589233398,235.001251221,136.227874756
1592978744840588962,2988,1592978744823492653,,166.456130981,114.909919739,0.0,-0.594410300255,408.937347412,233.907958984,135.71434021
1592978744869923486,2989,1592978744855450734,,179.258255005,113.733337402,0.0,-0.572159945965,398.815490723,236.00100708,133.007781982
1592978744905112432,2990,1592978744887440514,,184.964996338,114.954811096,0.0,-0.577768087387,398.044555664,233.485610962,132.765441895
1592978744939226056,2991,1592978744923196329,,176.996734619,114.423591614,0.0,-0.5968080163,397.028015137,232.000793457,132.656997681
1592978744975048264,2992,1592978744955473008,,181.65322876,114.317131042,0.0,-0.677326798439,394.794067383,230.549118042,133.210998535
1592978745002989914,2993,1592978744987430497,,167.202529907,118.689338684,0.0,-0.745065271854,395.644134521,229.08934021,133.678665161
1592978745038196206,2994,1592978745023493112,,167.82850647,117.496040344,0.0,-0.799208879471,394.081939697,228.60043335,135.157974243
1592978745075684464,2995,1592978745055439971,,169.684936523,121.602851868,0.0,-0.882767438889,390.513763428,228.626754761,137.420227051
1592978745106134712,2996,1592978745087134769,,165.087905884,108.500518799,0.0,-1.18073093891,395.208099365,225.132202148,137.969085693
1592978745148184275,2997,1592978745123459054,,171.454742432,109.319168091,0.0,-1.17554116249,389.809204102,231.267181396,138.371017456
1592978745177134967,2998,1592978745155428711,,175.505050659,118.695388794,0.0,-1.05359208584,384.844604492,228.48500061,138.401367188
1592978745202977596,2999,1592978745187443115,,167.212142944,109.69303894,0.0,-1.40898060799,389.847869873,223.006759644,137.633514404
1592978745236330450,3000,1592978745221533689,,166.192993164,118.676353455,0.0,-1.30704987049,384.912506104,225.687973022,138.010162354
1592978745270223713,3001,1592978745253184390,,161.188537598,119.876937866,0.0,-1.33150398731,382.803070068,225.963867188,138.624511719
1592978745299002011,3002,1592978745285312421,,158.586074829,124.801994324,0.0,-1.45226609707,382.630126953,225.98223877,139.609237671
1592978745337873774,3003,1592978745321553267,,156.789093018,123.012870789,0.0,1.53092086315,380.235748291,227.46081543,140.468170166
1592978745367643842,3004,1592978745353200252,,159.935440063,115.752059937,0.0,1.55818498135,380.770935059,225.33605957,140.611663818
1592978745403360052,3005,1592978745389280071,,157.482177734,104.699928284,0.0,1.34299135208,381.797821045,224.285797119,139.21270752
1592978745435155162,3006,1592978745421383282,,158.649780273,104.678627014,0.0,1.28327608109,381.242248535,223.720230103,137.930969238
1592978745467187736,3007,1592978745453646694,,149.056365967,100.267456055,0.0,1.20894753933,381.30166626,227.105072021,135.797439575
1592978745503333256,3008,1592978745489259212,,144.000427246,102.327629089,0.0,1.17533123493,382.704071045,227.590332031,135.180145264
1592978745537287792,3009,1592978745523508554,,147.264282227,103.631904602,0.0,1.08339226246,381.310180664,226.618499756,134.611419678
1592978745570477492,3010,1592978745555616495,,150.816604614,102.677604675,0.0,0.964172959328,377.665405273,227.148880005,133.009643555
1592978745609490123,3011,1592978745591522031,,159.636642456,104.472755432,0.0,0.881666362286,374.705780029,228.270324707,132.487609863
1592978745638748591,3012,1592978745623428092,,152.776107788,114.493362427,0.0,0.877989888191,371.516143799,231.525405884,132.06930542
1592978745668708247,3013,1592978745653443293,,152.769226074,115.362785339,0.0,0.810858249664,371.822998047,236.070785522,131.617904663
1592978745702874737,3014,1592978745689222989,,157.416488647,120.191108704,0.0,0.594897985458,367.207672119,237.516799927,131.156814575
1592978745738277224,3015,1592978745723600563,,158.364303589,114.041427612,0.0,0.508660972118,366.218139648,236.591491699,130.259658813
1592978745772251475,3016,1592978745755848391,,163.640701294,103.708122253,0.0,0.498312741518,367.260314941,236.371658325,129.055267334
1592978745806602775,3017,1592978745791468839,,194.483520508,113.755050659,0.0,0.546731650829,374.380340576,248.461654663,129.960784912
1592978745838715278,3018,1592978745821525461,,194.070846558,120.440513611,0.0,0.473818838596,376.687774658,248.219070435,131.536972046
1592978745872339842,3019,1592978745853408121,,203.482467651,119.206230164,0.0,0.426030009985,380.527191162,249.13911438,133.430847168
1592978745904406924,3020,1592978745889392934,,182.151580811,110.265716553,0.0,0.238829895854,371.628540039,242.827941895,134.224655151
1592978745935098583,3021,1592978745921494366,,176.754852295,107.588165283,0.0,0.24463544786,368.023864746,243.137008667,134.620285034
1592978745967519713,3022,1592978745953606139,,171.678375244,109.844787598,0.0,0.180041402578,364.804626465,243.743225098,135.337005615
1592978746008987409,3023,1592978745989064338,,156.295715332,108.303817749,0.0,0.114778250456,362.60949707,244.825469971,135.720108032
1592978746038129705,3024,1592978746023844905,,166.080184937,105.165161133,0.0,0.0459523126483,358.223449707,245.636260986,134.78729248
1592978746070065281,3025,1592978746055872964,,165.583129883,107.666297913,0.0,0.00565974973142,358.209381104,247.811172485,134.01763916
1592978746107828095,3026,1592978746091881446,,162.77645874,111.957855225,0.0,-0.112088851631,361.390960693,250.5103302,133.194320679
1592978746137710118,3027,1592978746123891761,,170.141311646,107.096328735,0.0,-0.100283458829,361.538635254,251.682693481,132.499801636
1592978746173269205,3028,1592978746155516288,,169.437423706,112.839530945,0.0,-0.16800391674,363.538360596,256.047241211,133.412948608
1592978746206170717,3029,1592978746191525114,,186.181488037,113.793830872,0.0,-0.158501490951,364.603973389,256.54788208,133.416824341
1592978746237829604,3030,1592978746223590067,,186.753555298,108.592201233,0.0,-0.197358608246,363.026763916,256.737640381,132.231994629
1592978746269031325,3031,1592978746255493161,,187.621582031,114.611160278,0.0,-0.307598829269,368.171173096,254.035888672,131.772491455
1592978746305671703,3032,1592978746291574381,,176.27281189,112.831321716,0.0,-0.371144801378,366.571044922,257.317016602,132.029052734
1592978746338063330,3033,1592978746323849071,,165.433242798,108.991592407,0.0,-0.498726725578,369.885681152,259.500518799,132.169387817
1592978746372738456,3034,1592978746355800611,,175.5284729,107.200874329,0.0,-0.569119870663,364.497070312,263.524108887,131.904998779
1592978746408508068,3035,1592978746385934416,,189.375671387,111.256088257,0.0,-0.67196470499,364.006011963,266.697753906,132.20022583
1592978746436885209,3036,1592978746418644554,,188.497894287,106.402450562,0.0,-0.689297318459,364.509368896,266.381072998,132.323959351
1592978746470669125,3037,1592978746455119337,,181.919311523,105.616600037,0.0,-0.723164319992,365.997344971,266.648925781,132.118988037
1592978746508824838,3038,1592978746489361269,,186.764633179,106.296974182,0.0,-0.818401396275,366.576965332,271.844818115,131.552902222
1592978746541862074,3039,1592978746523604302,,182.199905396,102.002639771,0.0,-0.893422484398,368.169128418,272.630493164,131.043533325
1592978746577766546,3040,1592978746555960778,,174.820343018,95.6660461426,0.0,-1.05478048325,374.868804932,268.775268555,129.326171875
1592978746607005517,3041,1592978746591526984,,159.33972168,109.409202576,0.0,-1.21947968006,375.942199707,266.362792969,128.887710571
1592978746641202480,3042,1592978746623543674,,167.204742432,105.094398499,0.0,-1.23663198948,376.815612793,269.083892822,128.53793335
1592978746673236409,3043,1592978746655988974,,177.772476196,112.488082886,0.0,-1.15134191513,375.813568115,270.287445068,128.325622559
1592978746705894788,3044,1592978746691834703,,195.057067871,124.664466858,0.0,-1.1777266264,378.358184814,269.335906982,129.50894165
1592978746732614364,3045,1592978746717907694,,184.814804077,119.536811829,0.0,-1.29322624207,374.879852295,272.166809082,130.563461304
1592978746766277582,3046,1592978746750176318,,198.284118652,135.441299438,0.0,-1.30963647366,379.992218018,269.135498047,133.387512207
1592978746803914213,3047,1592978746785760687,,199.367904663,135.271011353,0.0,1.48838877678,374.966247559,269.65725708,135.789001465
1592978746835851653,3048,1592978746820847679,,187.499099731,122.833808899,0.0,-1.52209675312,379.866790771,278.538909912,137.432128906
1592978746872397443,3049,1592978746857387907,,196.399383545,111.049438477,0.0,-1.56778371334,384.822418213,280.838134766,137.975418091
1592978746909180443,3050,1592978746891511245,,187.942199707,113.997421265,0.0,1.53576409817,388.867462158,278.984466553,138.74546814
1592978746942752356,3051,1592978746923814547,,186.065322876,117.233283997,0.0,1.49739456177,390.212982178,277.658355713,140.26852417
1592978746979066759,3052,1592978746959911433,,191.758834839,120.864753723,0.0,1.28584122658,389.892883301,275.526611328,142.788391113
1592978747007563381,3053,1592978746991833693,,196.18522644,130.95614624,0.0,1.34526622295,391.674530029,273.149627686,144.943084717
1592978747040224122,3054,1592978747023866771,,192.077484131,141.734817505,0.0,1.2814899683,393.940856934,268.465576172,148.607131958
1592978747074082623,3055,1592978747059787212,,162.449584961,127.019325256,0.0,1.11299419403,389.537628174,264.530578613,150.060256958
1592978747105741491,3056,1592978747091498079,,171.874771118,124.946517944,0.0,0.95151257515,390.433288574,269.829467773,150.088470459
1592978747139504424,3057,1592978747123543033,,181.470657349,122.305374146,0.0,0.955142438412,390.20703125,270.878051758,150.365325928
1592978747178265718,3058,1592978747159584361,,191.019195557,120.426628113,0.0,0.868852853775,394.482086182,272.16796875,148.863845825
1592978747208871625,3059,1592978747191862847,,189.0440979,114.816596985,0.0,0.828640460968,398.720733643,273.244445801,146.818405151
1592978747247678189,3060,1592978747224256959,,191.428268433,117.603553772,0.0,0.816705465317,398.681976318,274.197113037,146.295379639
1592978747280316712,3061,1592978747259850835,,191.392318726,119.017807007,0.0,0.750074803829,401.41809082,272.868041992,147.092224121
1592978747308166428,3062,1592978747292576984,,177.768508911,111.878555298,0.0,0.783838629723,404.066314697,268.933258057,146.880340576
1592978747339528302,3063,1592978747323771043,,173.494949341,105.652320862,0.0,0.82524728775,404.71762085,268.840301514,145.722244263
1592978747368002127,3064,1592978747353917487,,228.914016724,127.349502563,0.0,0.795262753963,393.223693848,250.802688599,146.37071228
1592978747410351089,3065,1592978747391485448,,180.749984741,107.085029602,0.0,0.570648014545,403.351867676,263.228515625,143.983596802
1592978747440435779,3066,1592978747423777391,,178.434783936,110.334228516,0.0,0.516477108002,409.075073242,264.008758545,140.843536377
1592978747473833791,3067,1592978747459722942,,192.809448242,117.25327301,0.0,0.402441859245,403.3934021,262.032043457,139.866943359
1592978747507647757,3068,1592978747491427658,,192.607299805,121.582649231,0.0,0.361352205276,406.57598877,258.627685547,139.530548096
1592978747539654290,3069,1592978747523752098,,187.255767822,122.390289307,0.0,0.317650258541,407.332336426,258.759429932,139.539047241
1592978747574767791,3070,1592978747559814342,,179.158584595,118.70111084,0.0,0.307778328657,410.008422852,257.722595215,139.366485596
1592978747610167344,3071,1592978747591599291,,178.724777222,123.938644409,0.0,0.260493516922,410.003631592,256.171417236,140.278701782
1592978747638564235,3072,1592978747623706575,,171.922576904,121.857421875,0.0,0.134726658463,409.603240967,254.027572632,140.704086304
1592978747679774726,3073,1592978747659525370,,179.951202393,116.2837677,0.0,0.0718916356564,413.299316406,252.816558838,140.430679321
1592978747709343465,3074,1592978747689638281,,175.284561157,109.853599548,0.0,0.0694692209363,410.490661621,253.273239136,140.228179932
1592978747735278606,3075,1592978747721268568,,167.655029297,108.217819214,0.0,0.0389965362847,411.856903076,251.158950806,140.484741211
1592978747773501991,3076,1592978747757385853,,177.372238159,109.737243652,0.0,0.0173464994878,412.01171875,246.077194214,138.723510742
1592978747808561204,3077,1592978747789274915,,172.832015991,102.143798828,0.0,-0.0993064790964,413.086608887,243.098312378,138.229385376
1592978747843324452,3078,1592978747821557218,,178.947631836,100.769271851,0.0,-0.119395904243,409.54586792,242.391464233,137.272888184
1592978747872781517,3079,1592978747857680562,,173.473983765,102.137054443,0.0,-0.218849256635,411.403991699,243.805038452,135.761260986
1592978747905846652,3080,1592978747889600302,,184.558319092,103.055763245,0.0,-0.281004101038,404.720123291,242.607269287,133.908584595
1592978747933473168,3081,1592978747918708371,,179.286361694,107.041191101,0.0,-0.322169661522,403.58706665,239.31086731,132.373672485
1592978747971981827,3082,1592978747954866015,,176.190979004,111.202789307,0.0,-0.373883455992,406.011962891,234.875152588,131.623840332
1592978748001539566,3083,1592978747987027250,,184.001251221,115.040420532,0.0,-0.519320547581,401.195648193,233.597732544,130.734008789
1592978748031785784,3084,1592978748017893744,,185.343582153,113.732177734,0.0,-0.567591309547,402.463165283,231.954879761,129.92149353
1592978748072863505,3085,1592978748053823466,,163.443359375,110.172561646,0.0,-0.696891784668,405.512695312,229.858261108,129.31036377
1592978748103245985,3086,1592978748089242562,,158.136123657,107.425216675,0.0,-0.852564036846,402.375793457,230.330780029,129.0675354
1592978748133350022,3087,1592978748117739900,,157.469467163,105.529785156,0.0,-0.812121272087,402.186248779,230.787460327,128.798721313
1592978748176096899,3088,1592978748159663469,,158.266311646,106.522193909,0.0,-0.824308812618,401.707061768,229.173080444,128.477218628
1592978748206199166,3089,1592978748192726583,,151.771408081,107.351203918,0.0,-0.938465595245,398.751708984,229.959350586,128.997955322
1592978748231410578,3090,1592978748217919815,,160.302215576,107.1717453,0.0,-1.01901996136,396.327453613,229.832092285,129.638214111
1592978748278368230,3091,1592978748257387219,,174.03237915,119.328552246,0.0,-0.900475203991,387.883850098,229.258651733,131.35736084
1592978748305419032,3092,1592978748289330841,,171.978775024,122.080238342,0.0,-0.983024597168,386.133087158,227.964233398,133.259811401
1592978748341553230,3093,1592978748325661525,,171.393234253,120.151725769,0.0,-1.1054712534,388.406341553,227.586181641,134.570861816
1592978748383082050,3094,1592978748359869770,,167.713241577,130.046951294,0.0,-1.20194613934,386.236541748,227.505813599,136.455276489
1592978748414134907,3095,1592978748391542459,,169.726119995,118.59463501,0.0,-1.27935826778,384.593475342,226.781936646,136.810699463
1592978748443764560,3096,1592978748427563162,,167.32572937,119.418106079,0.0,-1.36284530163,384.431762695,226.021057129,137.37928772
1592978748474616646,3097,1592978748459518258,,161.756759644,104.771835327,0.0,-1.54549753666,388.400817871,221.015045166,136.83921814
1592978748506518984,3098,1592978748491861042,,155.640228271,101.484077454,0.0,1.53325486183,385.568664551,224.212753296,136.245101929
1592978748539682876,3099,1592978748524986385,,159.564804077,101.587188721,0.0,1.45549285412,384.715148926,223.684356689,135.850845337
1592978748571410131,3100,1592978748557177192,,150.010025024,101.226165771,0.0,1.32523560524,382.704223633,227.246200562,135.321243286
1592978748608229703,3101,1592978748589361765,,158.825210571,104.353591919,0.0,1.28588199615,381.221435547,225.278167725,135.021484375
1592978748642656332,3102,1592978748625100024,,160.997787476,107.715164185,0.0,1.25803303719,380.347686768,226.715576172,135.075820923
1592978748673431662,3103,1592978748657279142,,158.17036438,124.293029785,0.0,1.32104957104,376.29675293,231.56427002,135.572265625
1592978748706547723,3104,1592978748692228357,,154.196380615,124.137199402,0.0,1.12779843807,375.563446045,230.267700195,135.77796936
1592978748745534331,3105,1592978748727896726,,153.760940552,122.302734375,0.0,1.13680255413,376.056091309,230.183532715,135.99307251
1592978748778419257,3106,1592978748759548919,,153.286636353,115.495056152,0.0,0.954872131348,373.288513184,230.236495972,134.537872314
1592978748805730644,3107,1592978748791790276,,164.857910156,111.439178467,0.0,0.880625367165,373.43270874,233.395599365,133.82232666
1592978748847447866,3108,1592978748827838061,,178.19770813,116.123603821,0.0,0.851318061352,374.870147705,240.070800781,133.492889404
1592978748874368257,3109,1592978748859843153,,178.001190186,122.604644775,0.0,0.878943800926,374.734222412,245.269851685,135.276168823
1592978748907357342,3110,1592978748891532087,,169.302978516,111.452728271,0.0,0.726467728615,369.745697021,241.08581543,136.273025513
1592978748950190414,3111,1592978748927814650,,160.348068237,111.223335266,0.0,0.652386963367,366.689727783,239.257568359,137.23664856
1592978748971294641,3112,1592978748954131871,,163.952850342,110.372169495,0.0,0.5462936759,364.792480469,238.121810913,138.151245117
1592978749007206253,3113,1592978748986297138,,164.488693237,113.053817749,0.0,0.431483358145,364.533508301,239.368103027,139.021270752
1592978749039408696,3114,1592978749025372125,,164.717544556,109.005805969,0.0,0.429136574268,364.148986816,240.018112183,139.15032959
1592978749082199853,3115,1592978749059636210,,158.711746216,108.49584198,0.0,0.357400089502,364.420013428,239.419235229,137.570617676
1592978749106120142,3116,1592978749091930131,,167.426696777,99.2377548218,0.0,0.255127102137,363.426483154,239.41506958,135.080673218
1592978749142538280,3117,1592978749127867215,,167.178253174,102.39289093,0.0,0.195778429508,363.192474365,239.082489014,133.089675903
1592978749175879524,3118,1592978749160808699,,169.934463501,105.57497406,0.0,0.0675537437201,363.84085083,241.373214722,132.097671509
1592978749205454486,3119,1592978749187935869,,170.087127686,110.915931702,0.0,0.0028365328908,361.885803223,243.14704895,132.045349121
1592978749242085365,3120,1592978749225222232,,163.050613403,114.333190918,0.0,0.00696363346651,361.717376709,245.28036499,131.86630249
1592978749273586546,3121,1592978749257610431,,190.414993286,122.843147278,0.0,0.138353347778,367.688446045,254.064041138,131.890151978
1592978749307279345,3122,1592978749291875446,,189.360366821,113.769836426,0.0,-0.00176820578054,364.958679199,252.638061523,132.121871948
1592978749338054462,3123,1592978749323190351,,183.032608032,111.62285614,0.0,-0.101193197072,361.17767334,253.404403687,132.161819458
1592978749375294097,3124,1592978749359905117,,173.23866272,109.045349121,0.0,-0.176266640425,364.086242676,254.164031982,132.029144287
1592978749414660379,3125,1592978749391913048,,177.626602173,109.611404419,0.0,-0.210536196828,361.757781982,255.901123047,131.684906006
1592978749436825122,3126,1592978749423539924,,178.590484619,110.703742981,0.0,-0.243608400226,361.989776611,257.273254395,131.854690552
1592978749476390466,3127,1592978749455435244,,177.216064453,109.286598206,0.0,-0.308220535517,362.459899902,257.84954834,131.933761597
1592978749507982305,3128,1592978749492827081,,167.760406494,113.018737793,0.0,-0.462757140398,364.248443604,258.601409912,133.311859131
1592978749547331004,3129,1592978749528908955,,167.348190308,113.068214417,0.0,-0.546961307526,364.231628418,260.549957275,134.379394531
1592978749575972602,3130,1592978749560896326,,170.678909302,108.06829834,0.0,-0.707806289196,364.441589355,266.270812988,134.628723145
1592978749611879620,3131,1592978749592821578,,166.019378662,103.170875549,0.0,-0.8418597579,367.940185547,264.837249756,133.854217529
1592978749644154105,3132,1592978749623574727,,175.482391357,101.590026855,0.0,-0.764177381992,364.70880127,267.851806641,132.579910278
1592978749674983917,3133,1592978749657350422,,175.085174561,102.330329895,0.0,-0.789747595787,366.592376709,269.465789795,130.528625488
1592978749704629555,3134,1592978749689276282,,173.129577637,106.307647705,0.0,-0.919428527355,369.976806641,270.313171387,129.782409668
1592978749738728646,3135,1592978749725531350,,186.208251953,106.220878601,0.0,-0.971717655659,368.028259277,273.428741455,129.242218018
1592978749778306477,3136,1592978749757536199,,197.485809326,122.175186157,0.0,-0.955230653286,374.897521973,267.534454346,130.55519104
1592978749807916015,3137,1592978749793327360,,190.318130493,123.765304565,0.0,-1.10557734966,375.972076416,267.77911377,131.970581055
1592978749846696732,3138,1592978749827881427,,179.787826538,121.226234436,0.0,-1.22312605381,374.899536133,268.123779297,133.022827148
1592978749882103693,3139,1592978749859869684,,172.590530396,121.690956116,0.0,-1.14341330528,376.5206604,269.892700195,134.263275146
1592978749910204981,3140,1592978749895899187,,190.134140015,102.892181396,0.0,-1.25812673569,376.970977783,277.436126709,133.250610352
1592978749947211514,3141,1592978749921967444,,184.684555054,106.161132812,0.0,-1.30877745152,378.832946777,272.296234131,132.559906006
