%time,field.header.seq,field.header.stamp,field.header.frame_id,field.X,field.Y,field.Z,field.A,field.B,field.C
1637084748860768676,144287,0,,0.00910000037402,33.5429000854,2.1033000946,-180.0,-0.569500029087,178.119903564
1637084748864810379,144288,0,,0.00920000020415,33.6189994812,2.10759997368,-179.999298096,-0.569599986076,178.119903564
1637084748868777455,144289,0,,0.00829999987036,33.6962013245,2.11190009117,-179.998794556,-0.569899976254,178.119995117
1637084748872773985,144290,0,,0.00689999992028,33.7748985291,2.11610007286,-179.998504639,-0.569999992847,178.119995117
1637084748876881788,144291,0,,0.00499999988824,33.8520011902,2.12069988251,-179.998199463,-0.570200026035,178.120101929
1637084748880785094,144292,0,,0.00310000008903,33.9283981323,2.12479996681,-179.997894287,-0.570399999619,178.120101929
1637084748884732453,144293,0,,0.00109999999404,34.0023994446,2.12980008125,-179.99760437,-0.570599973202,178.120101929
1637084748888913806,144294,0,,-0.000399999989895,34.0730018616,2.13389992714,-179.997192383,-0.57080000639,178.120193481
1637084748892792564,144295,0,,-0.00209999992512,34.1399002075,2.13870000839,-179.996704102,-0.570999979973,178.120193481
1637084748896753520,144296,0,,-0.00370000000112,34.2038002014,2.1428000927,-179.996307373,-0.571200013161,178.120300293
1637084748900893986,144297,0,,-0.00490000005811,34.2662010193,2.1454000473,-179.995895386,-0.571300029755,178.120300293
1637084748904819613,144298,0,,-0.00579999992624,34.3256988525,2.14599990845,-179.995498657,-0.571399986744,178.120300293
1637084748908765072,144299,0,,-0.00689999992028,34.382598877,2.14800000191,-179.995300293,-0.571500003338,178.120300293
1637084748912858383,144300,0,,-0.00669999979436,34.4347000122,2.15039992332,-179.994995117,-0.571600019932,178.120300293
1637084748916834445,144301,0,,-0.00650000013411,34.4831008911,2.15199995041,-179.994903564,-0.571699976921,178.120407104
1637084748920714848,144302,0,,-0.00650000013411,34.5292015076,2.1537001133,-179.994796753,-0.571699976921,178.120407104
1637084748924886473,144303,0,,-0.00639999983832,34.5737991333,2.15540003777,-179.994796753,-0.571799993515,178.120407104
1637084748928797496,144304,0,,-0.00659999996424,34.6161003113,2.15689992905,-179.994903564,-0.571900010109,178.120407104
1637084748932718115,144305,0,,-0.00689999992028,34.6557006836,2.15820002556,-179.994995117,-0.571900010109,178.120407104
1637084748936812206,144306,0,,-0.00700000021607,34.6910018921,2.16009998322,-179.995101929,-0.572000026703,178.120407104
1637084748940845646,144307,0,,-0.00769999995828,34.7229995728,2.16219997406,-179.995101929,-0.572099983692,178.120498657
1637084748944721737,144308,0,,-0.00889999978244,34.751701355,2.16420006752,-179.995101929,-0.572200000286,178.120498657
1637084748948788740,144309,0,,-0.00889999978244,34.7771987915,2.16510009766,-179.995101929,-0.572200000286,178.120498657
1637084748952855316,144310,0,,-0.0103000001982,34.8008995056,2.16639995575,-179.995101929,-0.57230001688,178.120498657
1637084748956754393,144311,0,,-0.0109999999404,34.8214988708,2.16739988327,-179.995101929,-0.572399973869,178.120498657
1637084748960811090,144312,0,,-0.0120000001043,34.8400993347,2.16799998283,-179.995193481,-0.572399973869,178.120498657
1637084748964788529,144313,0,,-0.0122999995947,34.854801178,2.16790008545,-179.995193481,-0.572399973869,178.120498657
1637084748968775224,144314,0,,-0.0127999996766,34.8672981262,2.16750001907,-179.995193481,-0.572499990463,178.120498657
