%time,field.header.seq,field.header.stamp,field.header.frame_id,time,field.major_axis,field.minor_axis,field.orientation,field.x,field.y
1.58253883914134E+018,4677,1.58253883911021E+018,,145.428762368,35.3983650208,19.1243190765,1.15487027168,278.467193604,280.275421143
1.58253883918229E+018,4678,1.58253883914279E+018,,145.461350912,18.5750083923,6.90091562271,1.3231151104,272.960998535,283.802490234
1.58253883921061E+018,4679,1.58253883917355E+018,,145.492101632,259.573455811,259.561706543,-0.0076876138337,390.001831055,260.005126953
1.58253883923478E+018,4680,1.58253883921204E+018,,145.530595072,178.124404907,163.665420532,-1.0006506443,378.580596924,254.267623901
1.58253883927017E+018,4681,1.58253883924399E+018,,145.562545408,170.506576538,158.732803345,-0.703175902367,380.123321533,257.133789062
1.58253883932214E+018,4682,1.58253883927801E+018,,145.596567552,168.123458862,154.439117432,-0.652940928936,382.311767578,257.272277832
1.58253883934555E+018,4683,1.58253883930546E+018,,145.624013568,169.510345459,150.114364624,-0.665582537651,386.059295654,256.86630249
1.58253883936889E+018,4684,1.58253883934042E+018,,145.658976512,162.883255005,147.242584229,-0.209813818336,387.494689941,254.891571045
1.58253883941E+018,4685,1.58253883938454E+018,,145.703097856,165.723098755,147.618850708,-0.113601133227,388.540100098,257.95324707
1.58253883945826E+018,4686,1.58253883942489E+018,,145.743447296,190.651077271,146.077545166,-0.202383458614,382.638916016,258.512268066
1.58253883947611E+018,4687,1.58253883945184E+018,,145.770400256,198.52230835,148.123764038,-0.270203799009,381.399902344,257.978149414
1.58253883952737E+018,4688,1.58253883948402E+018,,145.8025792,200.529754639,161.297210693,-0.215119227767,378.999450684,259.069549561
1.58253883954391E+018,4689,1.58253883952049E+018,,145.839043328,218.376937866,176.113433838,-0.56325763464,382.863769531,262.359649658
1.58253883957996E+018,4690,1.58253883956315E+018,,145.881701376,237.387969971,173.810714722,-0.476029515266,383.417297363,264.093597412
1.58253883962614E+018,4691,1.58253883957731E+018,,145.895864832,220.822006226,160.27633667,-0.480259418488,390.688964844,261.409088135
1.58253883966668E+018,4692,1.5825388396099E+018,,145.928459776,203.533126831,156.738128662,-0.347805768251,386.435150146,269.47076416
1.58253883970717E+018,4693,1.58253883966324E+018,,145.981793536,195.897750854,159.309310913,-0.517001152039,386.860717773,265.104705811
1.58253883977245E+018,4694,1.58253883968746E+018,,146.00601216,185.33807373,152.225708008,-0.552224755287,386.430786133,267.940155029
1.58253883981295E+018,4695,1.58253883972534E+018,,146.0438976,168.292816162,136.608596802,-0.53634428978,391.722229004,263.599517822
1.58253883981878E+018,4696,1.58253883975341E+018,,146.07196288,162.418197632,135.796890259,-0.365973472595,392.873016357,255.555511475
1.58253883986082E+018,4697,1.58253883978122E+018,,146.099780096,180.569351196,141.152175903,-0.113118164241,398.241424561,247.717056274
1.58253883990211E+018,4698,1.58253883981021E+018,,146.128770304,186.556945801,140.345062256,-0.109891079366,403.569122314,245.231277466
1.58253883993374E+018,4699,1.58253883984189E+018,,146.160446976,182.759017944,139.313446045,-0.245547443628,401.81829834,245.52935791
1.58253883996539E+018,4700,1.5825388398745E+018,,146.193059072,187.243545532,141.249069214,-0.244867414236,402.592346191,245.008407593
1.58253883999085E+018,4701,1.58253883992082E+018,,146.239377152,187.1431427,143.386749268,-0.193781986833,401.887390137,246.157409668
1.5825388400582E+018,4702,1.58253883995379E+018,,146.272346368,188.197113037,146.005828857,-0.199786618352,401.162445068,245.661376953
1.58253884009984E+018,4703,1.58253883998424E+018,,146.302797056,190.42137146,148.272613525,-0.163247913122,401.482574463,246.562026978
1.5825388401158E+018,4704,1.58253884001163E+018,,146.330181632,194.009628296,154.343978882,-0.0580438636243,402.042602539,247.814178467
1.58253884014138E+018,4705,1.5825388400438E+018,,146.362358528,179.5962677,161.31703186,-0.335448294878,397.358642578,247.478591919
1.58253884019095E+018,4706,1.58253884007346E+018,,146.392013568,186.645019531,154.904510498,-0.233267605305,399.213989258,246.000595093
1.58253884022369E+018,4707,1.58253884011248E+018,,146.431032832,181.434066772,154.287567139,0.0640976279974,399.117218018,249.482345581
1.58253884026008E+018,4708,1.58253884014208E+018,,146.460639232,212.751495361,156.639053345,0.0544500611722,412.091003418,249.406478882
1.58253884030918E+018,4709,1.58253884017301E+018,,146.491563264,195.18270874,145.547622681,-0.0924798697233,402.65246582,246.532455444
1.58253884035638E+018,4710,1.58253884021282E+018,,146.531378176,193.930847168,151.81300354,-0.141149669886,400.261199951,245.431472778
1.58253884039168E+018,4711,1.58253884024293E+018,,146.561485056,196.322906494,154.973876953,-0.199427351356,402.132446289,245.889175415
1.58253884042834E+018,4712,1.58253884027455E+018,,146.59310208,193.603790283,154.545425415,-0.301825374365,401.39831543,246.451660156
1.58253884048717E+018,4713,1.58253884030633E+018,,146.62488832,197.569152832,155.418487549,-0.182207494974,402.788543701,247.325149536
1.58253884053668E+018,4714,1.58253884034008E+018,,146.658637056,197.5990448,159.520828247,-0.152603253722,402.495300293,248.750579834
1.58253884057304E+018,4715,1.58253884037293E+018,,146.691490048,195.345321655,157.348693848,-0.0934926643968,402.473388672,248.327026367
1.58253884061568E+018,4716,1.58253884041398E+018,,146.73253504,191.155853271,155.433258057,-0.337847411633,400.904418945,245.894866943
1.58253884064733E+018,4717,1.58253884044749E+018,,146.766043136,193.020370483,157.283203125,-0.256385177374,402.37020874,246.436050415
1.58253884067268E+018,4718,1.58253884048329E+018,,146.801849856,185.461257935,165.130432129,-0.168926298618,401.686309814,250.155395508
1.58253884069296E+018,4719,1.58253884051508E+018,,146.833632256,188.648498535,156.770401001,-0.237377673388,402.4765625,245.987503052
1.5825388407128E+018,4720,1.5825388405614E+018,,146.87995648,188.191711426,159.815444946,-0.32662525773,400.972930908,245.365188599
1.58253884074602E+018,4721,1.5825388405974E+018,,146.915956736,194.290405273,160.010437012,-0.351021140814,398.842956543,244.744216919
1.58253884077273E+018,4722,1.58253884062079E+018,,146.939346432,191.539306641,162.56729126,-0.206498846412,401.732421875,247.517410278
1.58253884079649E+018,4723,1.58253884066422E+018,,146.982776832,190.213119507,160.426879883,-0.190056353807,403.858032227,247.762313843
1.58253884082516E+018,4724,1.58253884068011E+018,,146.998670592,183.109603882,159.676849365,-0.444201558828,400.082427979,246.544387817
1.58253884084379E+018,4725,1.58253884071361E+018,,147.032163584,193.05406189,163.924942017,-0.274693757296,402.76739502,247.834259033
1.58253884088121E+018,4726,1.58253884076153E+018,,147.080086016,191.441040039,162.946640015,-0.403743207455,400.964355469,247.105606079
1.58253884091988E+018,4727,1.58253884078266E+018,,147.101218048,193.239654541,162.767852783,-0.361283093691,401.453674316,247.905700684
1.58253884096167E+018,4728,1.58253884084434E+018,,147.16289792,192.976654053,163.023574829,-0.426033467054,400.785675049,246.590942383
1.58253884099644E+018,4729,1.58253884087139E+018,,147.189948672,196.04284668,161.858398438,-0.324643731117,400.329620361,245.847198486
1.58253884101856E+018,4730,1.58253884089848E+018,,147.217036032,192.641998291,162.316482544,-0.297616362572,402.575164795,246.10218811
1.5825388410432E+018,4731,1.58253884092578E+018,,147.2443392,193.406219482,162.089553833,-0.243377774954,400.549377441,244.558776855
1.5825388410756E+018,4732,1.58253884094427E+018,,147.262824192,189.513275146,164.225448608,-0.354966074228,398.577728271,243.060897827
1.5825388411106E+018,4733,1.58253884097835E+018,,147.2969024,194.034835815,163.074478149,-0.346027463675,399.939666748,244.315917969
1.58253884112765E+018,4734,1.58253884101356E+018,,147.332113152,195.139221191,159.617446899,-0.365729928017,401.55581665,245.620620728
1.58253884114602E+018,4735,1.58253884104706E+018,,147.36562048,194.471817017,164.388946533,-0.326731264591,402.920166016,247.589324951
1.58253884117127E+018,4736,1.58253884107523E+018,,147.39378176,194.235412598,161.422103882,-0.282216906548,404.305053711,247.3959198
1.58253884118566E+018,4737,1.58253884110628E+018,,147.424839936,194.66355896,156.835357666,-0.524570286274,400.11038208,245.473754883
1.58253884120769E+018,4738,1.5825388411435E+018,,147.462052096,192.872634888,164.48147583,-0.38543343544,403.556671143,246.798202515
1.58253884124046E+018,4739,1.58253884117685E+018,,147.495408896,195.413391113,162.228851318,-0.38621494174,402.416473389,247.242706299
1.58253884127018E+018,4740,1.58253884121004E+018,,147.52859648,196.576950073,167.275695801,-0.148027941585,404.368377686,248.823944092
1.58253884130864E+018,4741,1.5825388412424E+018,,147.560957696,192.962921143,165.809463501,-0.266167759895,400.232269287,247.74571228
1.58253884134357E+018,4742,1.58253884127892E+018,,147.597475072,203.44317627,165.128463745,-0.0488275922835,395.623138428,244.057785034
1.58253884136756E+018,4743,1.58253884131151E+018,,147.63006848,192.726547241,166.819381714,-0.186351507902,399.846801758,245.66494751
1.58253884138683E+018,4744,1.58253884135329E+018,,147.671841536,188.380737305,163.671188354,-0.275964617729,399.755737305,247.0206604
1.58253884141668E+018,4745,1.58253884137785E+018,,147.696407296,190.914581299,164.902603149,-0.234140455723,400.969055176,246.272140503
1.58253884144925E+018,4746,1.58253884142111E+018,,147.739664896,195.68838501,163.351638794,-0.361258208752,398.260528564,245.626296997
1.5825388414849E+018,4747,1.58253884144298E+018,,147.76153344,198.311981201,156.918685913,-0.352227419615,397.204315186,245.949798584
1.58253884151956E+018,4748,1.58253884148412E+018,,147.802678272,217.024291992,153.585906982,-0.165394023061,390.80670166,248.115066528
1.58253884153558E+018,4749,1.58253884151582E+018,,147.834376448,239.627426147,159.579147339,-0.0457713492215,399.272857666,252.205734253
1.58253884160062E+018,4750,1.58253884154879E+018,,147.86734976,255.520355225,167.929168701,-0.102105200291,397.874786377,254.447555542
1.5825388416558E+018,4751,1.58253884159426E+018,,147.912818176,256.290527344,217.098480225,-0.320657908916,394.321105957,265.764892578
1.58253884168319E+018,4752,1.58253884163709E+018,,147.95565056,261.698181152,218.810897827,-0.208105936646,394.005096436,265.978302002
1.58253884170245E+018,4753,1.58253884166636E+018,,147.984920832,263.148956299,196.550949097,-0.35901221633,392.564819336,261.427520752
1.58253884173165E+018,4754,1.58253884169348E+018,,148.012035072,242.147781372,181.520294189,-0.271467059851,397.593505859,258.981506348
1.58253884176322E+018,4755,1.58253884171614E+018,,148.034699008,221.491790771,168.688735962,-0.254749059677,393.065887451,255.665084839
1.58253884177761E+018,4756,1.58253884174466E+018,,148.063217408,191.368057251,163.366928101,-0.061105966568,390.091918945,257.023162842
1.58253884180366E+018,4757,1.58253884178399E+018,,148.102550272,179.661758423,161.314422607,0.243293479085,393.587005615,255.868103027
1.58253884186858E+018,4758,1.58253884182375E+018,,148.142306816,172.060195923,159.254165649,-0.137832164764,392.699188232,251.012191772
1.58253884190288E+018,4759,1.58253884185165E+018,,148.170204416,172.468566895,156.245117188,0.0438984818757,393.54208374,249.601882935
1.58253884193351E+018,4760,1.58253884189742E+018,,148.215977472,178.083175659,153.713775635,0.027310051024,393.659729004,250.268859863
1.5825388419678E+018,4761,1.58253884192139E+018,,148.239947008,204.396331787,161.970550537,0.173680573702,393.173828125,246.584197998
1.58253884201725E+018,4762,1.58253884194799E+018,,148.266546944,213.007171631,161.573242188,0.108641259372,394.489471436,246.413192749
1.58253884205612E+018,4763,1.5825388419889E+018,,148.307459328,204.629989624,161.701400757,0.241805046797,390.257324219,246.89666748
1.58253884208565E+018,4764,1.58253884201505E+018,,148.333605376,210.239761353,157.953918457,0.238578751683,392.120330811,247.892608643
1.58253884211929E+018,4765,1.58253884205144E+018,,148.370000896,198.426589966,163.7059021,0.046091593802,394.820983887,244.916183472
1.5825388421607E+018,4766,1.58253884208036E+018,,148.398918656,175.467926025,159.291442871,0.282579898834,392.107513428,246.126495361
1.58253884218053E+018,4767,1.58253884211234E+018,,148.430898944,206.475479126,158.364868164,0.128856390715,394.01083374,246.28704834
1.58253884219643E+018,4768,1.58253884215401E+018,,148.472567296,201.72984314,160.814071655,-0.0298232771456,397.378540039,248.904830933
1.5825388422212E+018,4769,1.58253884218463E+018,,148.503186176,191.981506348,161.843170166,-0.112177670002,393.893707275,249.895812988
1.58253884225432E+018,4770,1.58253884221211E+018,,148.530669056,185.372879028,157.956237793,-0.381373733282,399.869873047,246.575164795
1.58253884227209E+018,4771,1.58253884224137E+018,,148.559931136,204.844146729,164.393234253,0.0510892830789,396.631530762,247.11177063
1.58253884230983E+018,4772,1.58253884227489E+018,,148.593445632,208.37727356,162.25239563,0.111675001681,398.082214355,245.364273071
1.58253884234642E+018,4773,1.58253884231288E+018,,148.631431936,205.977737427,167.206237793,0.183449193835,395.556671143,242.281829834
1.58253884237475E+018,4774,1.58253884234193E+018,,148.660489216,210.392990112,163.157730103,0.324355453253,396.559661865,241.873718262
1.58253884240797E+018,4775,1.58253884237744E+018,,148.695997696,202.227218628,166.862411499,0.342187315226,391.934844971,242.248275757
1.58253884243106E+018,4776,1.58253884241178E+018,,148.730337024,202.831726074,165.22668457,0.102382428944,395.863952637,241.52180481
1.58253884246105E+018,4777,1.58253884244104E+018,,148.759594496,184.636657715,173.925415039,0.723425626755,396.814575195,242.3855896
1.58253884249831E+018,4778,1.58253884247363E+018,,148.792190208,193.749969482,175.046600342,0.162108615041,396.168426514,241.898513794
1.58253884253251E+018,4779,1.58253884250912E+018,,148.827677952,185.077133179,178.657333374,-0.029014473781,400.97253418,240.976394653
1.58253884257085E+018,4780,1.58253884254283E+018,,148.86139136,183.723052979,174.398635864,0.0737317427993,399.364624023,243.627960205
1.58253884259655E+018,4781,1.58253884257541E+018,,148.893966336,178.052139282,175.196731567,-0.258575618267,400.267211914,244.61100769
1.58253884263113E+018,4782,1.58253884260964E+018,,148.928197888,188.297409058,171.263626099,-0.266053378582,404.200836182,245.705276489
1.58253884265931E+018,4783,1.5825388426409E+018,,148.95946112,190.286407471,167.896057129,-0.342536836863,404.647338867,245.178894043
1.58253884269821E+018,4784,1.58253884267617E+018,,148.994723584,192.117843628,170.639450073,-0.187743932009,406.017791748,246.182891846
1.58253884276083E+018,4785,1.58253884271587E+018,,149.034426112,193.216705322,171.905090332,-0.140184670687,403.095428467,245.832015991
1.58253884280471E+018,4786,1.58253884274764E+018,,149.066200832,196.331817627,170.256225586,-0.0281212497503,403.867523193,245.901992798
1.58253884285046E+018,4787,1.58253884277992E+018,,149.09847808,191.529571533,166.489364624,-0.3824660182,404.567901611,247.373596191
1.58253884287002E+018,4788,1.58253884281314E+018,,149.131698176,193.097763062,169.423156738,-0.299022525549,404.457214355,247.187561035
1.58253884289783E+018,4789,1.58253884284293E+018,,149.161486336,190.953567505,166.749206543,-0.170304894447,406.896820068,248.989929199
1.58253884292619E+018,4790,1.58253884289133E+018,,149.209882368,189.608078003,164.642288208,-0.250603854656,405.847442627,248.696350098
1.58253884295231E+018,4791,1.58253884292274E+018,,149.241296128,191.605438232,165.936920166,-0.195360049605,405.508209229,250.4480896
1.58253884298736E+018,4792,1.58253884294686E+018,,149.2654208,193.635223389,169.912902832,-0.0858500599861,406.870452881,250.20111084
1.58253884300601E+018,4793,1.58253884298406E+018,,149.302615296,193.059112549,168.559677124,-0.0711807012558,405.441131592,248.138671875
1.5825388430487E+018,4794,1.58253884302629E+018,,149.344847872,202.19102478,168.785018921,0.0506643764675,402.076538086,246.22442627
1.58253884308536E+018,4795,1.58253884305479E+018,,149.373345024,200.425735474,164.887390137,0.107351891696,399.837554932,246.060958862
1.58253884313803E+018,4796,1.58253884308818E+018,,149.40673536,204.427139282,163.605697632,0.14527118206,401.067810059,244.729263306
1.58253884316784E+018,4797,1.58253884312263E+018,,149.441186048,202.081680298,165.621307373,0.105919778347,398.611877441,243.847610474
1.58253884319383E+018,4798,1.58253884315575E+018,,149.474304,202.132629395,164.339431763,0.119581788778,400.378356934,244.741607666
1.5825388432178E+018,4799,1.58253884319E+018,,149.508555776,202.863967896,167.014541626,0.142231717706,400.066680908,244.676589966
1.5825388432843E+018,4800,1.58253884322469E+018,,149.543241984,190.39276123,166.736953735,-0.0767191499472,404.823944092,247.543289185
1.58253884332315E+018,4801,1.58253884324693E+018,,149.565490176,198.925765991,163.469192505,0.0866327658296,402.914794922,246.133666992
1.58253884335684E+018,4802,1.58253884328816E+018,,149.606719232,190.036117554,163.150253296,0.0935491248965,402.1796875,247.411941528
1.58253884337822E+018,4803,1.582538843314E+018,,149.632553728,193.110244751,162.418182373,-0.120124280453,404.966461182,247.878875732
1.58253884341175E+018,4804,1.58253884335052E+018,,149.669079552,187.646347046,157.943389893,-0.12599042058,403.865905762,250.227035522
1.58253884344068E+018,4805,1.58253884337989E+018,,149.698448128,20.636724472,15.8699483871,-0.495401084423,469.354248047,250.482330322
1.58253884345856E+018,4806,1.58253884341642E+018,,149.734973952,130.937194824,115.230255127,-1.0850508213,444.842254639,261.572662354
1.58253884348242E+018,4807,1.5825388434445E+018,,149.763053824,112.180870056,91.6511001587,-1.13124155998,455.921051025,266.960571289
1.58253884349922E+018,4808,1.58253884347995E+018,,149.798504704,95.8581771851,79.3661575317,-1.0734962225,460.40145874,272.824493408
1.58253884355843E+018,4809,1.5825388435158E+018,,149.834355456,70.5040359497,52.9998245239,-0.743236482143,467.928955078,286.729309082
1.58253884357636E+018,4810,1.58253884354391E+018,,149.862468096,19.4885978699,13.2667255402,-0.963231146336,478.012329102,306.968963623
1.58253884359745E+018,4811,1.58253884357836E+018,,149.896914432,0,0,0,0,0
1.58253884362943E+018,4812,1.58253884361195E+018,,149.930503936,259.573455811,259.561706543,-0.0076876138337,390.001831055,260.005126953
1.5825388436672E+018,4813,1.58253884364613E+018,,149.964687872,193.820968628,177.801895142,0.58482593298,385.856964111,253.989471436
1.58253884370342E+018,4814,1.5825388436801E+018,,149.998655744,182.212844849,170.826049805,0.960663974285,387.176696777,258.952850342
1.58253884374648E+018,4815,1.58253884371621E+018,,150.034770176,174.211639404,165.787109375,-0.64211499691,383.79800415,259.218048096
1.58253884378759E+018,4816,1.58253884375166E+018,,150.070217216,188.527954102,162.011993408,-0.230401918292,377.929901123,257.723510742
1.58253884384207E+018,4817,1.58253884379178E+018,,150.110336,189.25994873,164.506225586,-0.0487114787102,378.990509033,257.743804932
1.5825388438694E+018,4818,1.58253884381383E+018,,150.132384,193.793746948,166.524276733,-0.022266689688,374.832763672,256.441589355
1.58253884390221E+018,4819,1.58253884384713E+018,,150.1656896,200.670562744,165.71182251,0.099139764905,371.974212646,257.797851562
1.58253884393917E+018,4820,1.58253884388548E+018,,150.204035328,200.176605225,163.712982178,0.103157542646,373.023712158,256.552398682
1.5825388439661E+018,4821,1.58253884391329E+018,,150.231846912,190.953933716,163.762695312,0.218423545361,373.801818848,255.781036377
1.58253884399285E+018,4822,1.58253884394333E+018,,150.26188288,201.534194946,169.925048828,0.268169134855,367.997772217,254.90020752
1.58253884402028E+018,4823,1.58253884398279E+018,,150.301344256,203.678619385,173.372146606,0.299336791039,366.005096436,256.071716309
1.58253884407106E+018,4824,1.58253884403012E+018,,150.348680192,206.085449219,180.702713013,0.437311172485,366.487030029,262.444671631
1.58253884409323E+018,4825,1.58253884406822E+018,,150.386772224,193.250152588,169.73928833,0.491235107183,375.359649658,258.97064209
1.58253884412595E+018,4826,1.58253884409452E+018,,150.413079808,199.821243286,171.078018188,0.62617200613,373.286682129,256.53717041
1.58253884414999E+018,4827,1.58253884411159E+018,,150.430150656,204.150588989,169.093597412,0.584495663643,373.062347412,254.245117188
1.58253884416897E+018,4828,1.58253884414976E+018,,150.468318976,198.940170288,172.324050903,0.689450621605,372.288238525,253.290649414
1.58253884419432E+018,4829,1.58253884417823E+018,,150.496790016,195.488494873,176.956497192,0.748955488205,371.087860107,254.792892456
1.58253884425522E+018,4830,1.5825388442126E+018,,150.531155456,193.423233032,180.214111328,0.653886497021,369.756744385,253.953353882
1.58253884426807E+018,4831,1.58253884424571E+018,,150.564268032,201.693130493,175.353378296,0.322701364756,368.871063232,251.918823242
1.58253884430314E+018,4832,1.58253884427848E+018,,150.597041152,202.728973389,174.536437988,0.380091011524,368.784179688,250.316833496
1.58253884433478E+018,4833,1.58253884431699E+018,,150.63554176,203.285202026,171.95300293,0.312380135059,369.058197021,249.224639893
1.58253884438452E+018,4834,1.5825388443528E+018,,150.67136,196.827056885,173.179611206,0.427143871784,372.426757812,246.34992981
1.5825388444009E+018,4835,1.58253884438271E+018,,150.70126976,198.354614258,171.065643311,0.339966088533,372.680908203,245.542800903
1.58253884443564E+018,4836,1.58253884441596E+018,,150.734517504,196.101379395,167.333236694,0.193058401346,373.244476318,245.301254272
1.58253884448292E+018,4837,1.58253884444992E+018,,150.768472576,196.386749268,166.805374146,0.207057580352,374.683807373,245.456390381
1.58253884450181E+018,4838,1.58253884447869E+018,,150.7972416,196.403579712,169.952331543,0.097778223455,373.251739502,247.43762207
1.58253884453051E+018,4839,1.58253884451211E+018,,150.830662656,204.428497314,169.966140747,0.229685530066,371.041107178,249.057601929
1.58253884456334E+018,4840,1.58253884454543E+018,,150.863985408,192.750732422,169.341552734,0.197087496519,374.342224121,250.793884277
1.58253884460171E+018,4841,1.58253884458409E+018,,150.902646272,204.250442505,169.233627319,0.0974225625396,369.898986816,250.684997559
1.58253884463366E+018,4842,1.58253884461211E+018,,150.930667776,199.067443848,161.522262573,0.222634539008,371.933685303,247.731155396
1.58253884466859E+018,4843,1.58253884464929E+018,,150.967845376,204.521881104,164.784500122,0.208646014333,369.427368164,246.08996582
1.58253884470397E+018,4844,1.5825388446834E+018,,151.001960704,197.211410522,167.21711731,0.207110315561,371.57598877,245.900939941
1.58253884474591E+018,4845,1.58253884471789E+018,,151.036441344,191.781143188,169.868515015,0.362949699163,373.667297363,243.367004395
1.58253884478145E+018,4846,1.58253884474836E+018,,151.06691456,197.173019409,164.889450073,0.45505964756,371.864318848,243.53855896
1.58253884481222E+018,4847,1.58253884478488E+018,,151.103431936,196.511825562,164.269134521,0.445121824741,371.37701416,241.604492188
1.58253884483821E+018,4848,1.5825388448148E+018,,151.13335296,201.214111328,168.134033203,0.119597770274,365.606323242,244.797409058
1.58253884488084E+018,4849,1.58253884484785E+018,,151.166404096,198.446136475,166.808761597,0.224152803421,368.579711914,245.171951294
1.58253884490848E+018,4850,1.58253884488424E+018,,151.2027968,193.790802002,168.279373169,0.32764685154,369.729888916,244.528503418
1.58253884496482E+018,4851,1.58253884491604E+018,,151.234593536,203.243057251,165.258224487,0.384163379669,368.36038208,243.152267456
1.58253884500877E+018,4852,1.58253884494946E+018,,151.26801536,197.7137146,169.971176147,0.314925193787,368.52230835,246.883361816
1.58253884503996E+018,4853,1.58253884498645E+018,,151.305006336,197.687805176,168.626861572,0.410299777985,369.226074219,246.146560669
1.58253884507566E+018,4854,1.58253884501813E+018,,151.33668736,204.028198242,169.019119263,0.15334880352,364.901885986,244.731155396
1.58253884510718E+018,4855,1.58253884505652E+018,,151.375074816,199.14654541,168.344467163,0.261201649904,368.021881104,242.782104492
1.58253884515634E+018,4856,1.58253884508561E+018,,151.404165376,200.822814941,170.349700928,0.185243755579,366.697906494,242.606658936
1.58253884518644E+018,4857,1.58253884512028E+018,,151.438834176,199.320388794,167.02432251,0.233734324574,367.776611328,243.509841919
1.58253884520908E+018,4858,1.58253884515396E+018,,151.4725184,198.351303101,168.726425171,0.285456776619,368.061798096,243.295501709
1.58253884522752E+018,4859,1.58253884518468E+018,,151.503237632,199.582611084,167.396011353,0.183747336268,366.82144165,245.49156189
1.58253884525735E+018,4860,1.58253884523296E+018,,151.55152,196.904037476,165.645126343,0.436732441187,368.049163818,243.439163208
1.58253884529017E+018,4861,1.58253884526385E+018,,151.582407936,196.339874268,168.750427246,0.45248785615,368.335906982,244.249847412
1.58253884531477E+018,4862,1.58253884528639E+018,,151.60494208,199.862304688,169.778991699,0.309635221958,365.499816895,244.181427002
1.58253884533999E+018,4863,1.58253884531541E+018,,151.633969152,199.00289917,166.705307007,0.325623244047,365.959014893,243.738876343
1.58253884539252E+018,4864,1.58253884535357E+018,,151.67212288,199.1509552,167.760665894,0.334075719118,366.877166748,244.244827271
1.58253884542765E+018,4865,1.5825388453917E+018,,151.710251264,200.84286499,170.876159668,0.401620537043,366.418914795,244.979248047
1.5825388454583E+018,4866,1.5825388454135E+018,,151.732059136,197.114013672,167.906585693,0.348548531532,365.970703125,244.17401123
1.58253884548869E+018,4867,1.58253884545055E+018,,151.769110272,197.353805542,167.953643799,0.374946057796,365.77947998,244.131713867
1.58253884550633E+018,4868,1.58253884547631E+018,,151.794861824,199.995513916,169.516891479,0.349723398685,364.580596924,245.115631104
1.58253884554327E+018,4869,1.58253884551003E+018,,151.828585728,201.709152222,167.620513916,0.29529556632,366.396118164,244.846359253
1.58253884558362E+018,4870,1.58253884554535E+018,,151.863906048,207.45249939,165.596176147,0.196105599403,366.8309021,243.920562744
1.58253884560826E+018,4871,1.58253884557639E+018,,151.894947072,207.534042358,162.417190552,0.155638203025,368.702819824,245.216384888
1.58253884564278E+018,4872,1.58253884561194E+018,,151.930492672,218.611206055,168.333206177,-0.0248540844768,369.71685791,247.322341919
1.5825388456693E+018,4873,1.5825388456455E+018,,151.964051456,218.467041016,175.16065979,-0.00576467858627,369.425384521,246.51701355
1.58253884571265E+018,4874,1.5825388456809E+018,,151.999454976,223.589614868,204.654800415,-1.10065019131,367.382751465,257.443725586
1.58253884574083E+018,4875,1.58253884571305E+018,,152.03160448,205.730834961,181.634689331,-0.0493209436536,371.721069336,247.562713623
1.58253884577793E+018,4876,1.58253884574659E+018,,152.065144576,220.2394104,193.638214111,-0.199687406421,365.539428711,249.211486816
1.58253884580962E+018,4877,1.58253884578104E+018,,152.099600128,218.783157349,194.557281494,-0.184457331896,364.28527832,248.521240234
1.58253884584876E+018,4878,1.58253884581668E+018,,152.135232,216.794830322,197.236968994,-0.568584680557,364.389862061,251.947799683
1.58253884587352E+018,4879,1.58253884584534E+018,,152.163896064,207.539993286,174.733428955,0.210539922118,370.938873291,241.744384766
1.58253884589919E+018,4880,1.58253884588039E+018,,152.198947584,213.799880981,173.134338379,0.00828322954476,369.948394775,243.513305664
1.58253884593108E+018,4881,1.58253884591464E+018,,152.233194496,219.927581787,190.566726685,-0.452645629644,364.527008057,249.207138062
1.58253884598209E+018,4882,1.58253884594606E+018,,152.26461568,210.26210022,176.532516479,0.0294391158968,368.703918457,245.177871704
1.58253884602227E+018,4883,1.58253884597935E+018,,152.297902336,213.90222168,175.841964722,-0.00147392647341,367.190460205,245.321762085
1.58253884604911E+018,4884,1.58253884601678E+018,,152.3353344,201.563217163,174.267227173,0.0286841094494,368.710266113,248.007843018
1.58253884608162E+018,4885,1.58253884604641E+018,,152.36496128,196.850341797,168.74446106,0.3617208004,369.648712158,246.5597229
1.58253884611675E+018,4886,1.58253884607843E+018,,152.396981504,188.058853149,159.750793457,0.61864989996,375.51171875,245.919647217
1.58253884615232E+018,4887,1.58253884611831E+018,,152.436865536,170.277954102,156.400894165,0.25776976347,378.713531494,248.774169922
1.58253884618018E+018,4888,1.58253884615551E+018,,152.474063616,191.629333496,157.406509399,0.43326368928,370.394622803,244.039459229
1.58253884619528E+018,4889,1.58253884617793E+018,,152.496490752,199.827026367,166.604797363,0.406555920839,365.574676514,245.754074097
1.58253884624825E+018,4890,1.58253884621214E+018,,152.530701056,197.779205322,165.806564331,0.310375034809,364.980102539,243.187530518
1.58253884627963E+018,4891,1.58253884624903E+018,,152.567584256,196.559036255,172.694747925,0.366995453835,366.646514893,242.722976685
1.58253884631911E+018,4892,1.58253884627773E+018,,152.596291072,201.983383179,172.240234375,0.229880064726,365.363677979,243.617706299
1.58253884634733E+018,4893,1.58253884631266E+018,,152.631214848,197.50138855,169.052200317,0.184491410851,365.866027832,242.4974823
1.58253884637348E+018,4894,1.58253884634551E+018,,152.664064768,195.340026855,165.05368042,0.193029239774,365.539520264,242.12928772
1.58253884641255E+018,4895,1.58253884638331E+018,,152.701869056,198.770187378,165.150878906,0.251463651657,367.313201904,243.912979126
