%time,field.header.stamp,field.speed,field.vx,field.vy,field.vz
1.63093917522668E+018,1.63093917517459E+018,0.0103000001982,0.000639999983832,0.0102800000459,3.00E-05
1.63093917532929E+018,1.63093917522626E+018,0.0054999999702,0.000569999974687,0.00543999997899,0.000150000007125
1.63093917543088E+018,1.63093917532897E+018,0.00380000006407,0.000920000020415,-0.00371000007726,0.000230000005104
1.63093917548231E+018,1.63093917543094E+018,0.0105999996886,-0.00109000003431,-0.0105900000781,0.000250000011874
1.63093917553386E+018,1.63093917548238E+018,0.0119000002742,-0.00115000002552,-0.0118300002068,0.000180000002729
1.63093917558658E+018,1.63093917553398E+018,0.0111999996006,-0.000780000002123,-0.0111600002274,5.00E-05
1.63093917563929E+018,1.63093917558671E+018,0.0109999999404,-0.000679999997374,-0.0110200000927,-4.00E-05
1.63093917569142E+018,1.63093917563905E+018,0.0109000001103,-0.0010300000431,-0.0108500001952,-4.00E-05
1.63093917574384E+018,1.6309391756916E+018,0.0110999997705,-0.000250000011874,-0.0111100003123,-0.000140000003739
1.63093917579898E+018,1.630939175744E+018,0.0109000001103,-0.000220000001718,-0.0108500001952,-0.00034999998752
