%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.name5,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.effort0,field.effort1,field.effort2,field.effort3,field.effort4,field.effort5
1620841416955734326,630,1620841416954780682,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.355272677551,-0.877505645743,2.05908504959,0.382996656761,-1.20726750884,-0.141918376346,0.0,0.0,0.0,0.0,0.0,0.0,967.481934,4387.25293,-1797.906494,190.317673,-8.509271,-299.732544
1620841417081091463,631,1620841417080162621,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.355496725467,-0.877467964085,2.0589340437,0.383219954185,-1.20720200664,-0.142045907555,0.0,0.0,0.0,0.0,0.0,0.0,845.800659,4416.556641,-1769.532104,236.49118,-25.920549,-315.23468
1620841417211517632,632,1620841417210986437,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.355696129334,-0.877426826674,2.05881007297,0.383454980222,-1.20713648698,-0.142153716543,0.0,0.0,0.0,0.0,0.0,0.0,973.590576,4388.062012,-1743.18457,208.846268,-47.58646,-322.635956
1620841417337878332,633,1620841417337205606,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.355917855963,-0.87738588125,2.0586771836,0.383704562305,-1.20707869912,-0.142274859846,0.0,0.0,0.0,0.0,0.0,0.0,969.307495,4428.871094,-1743.474121,190.140091,-46.539165,-321.273529
1620841417467425215,634,1620841417466663776,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.356142340211,-0.877348793004,2.05852286158,0.383967042371,-1.2070213127,-0.142406126059,0.0,0.0,0.0,0.0,0.0,0.0,980.050293,4465.995117,-1674.372192,197.421295,-38.42263,-327.238708
1620841417602433725,635,1620841417601595124,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.356363717773,-0.877308720244,2.05839035619,0.384195802676,-1.20696364702,-0.142527356629,0.0,0.0,0.0,0.0,0.0,0.0,947.330444,4463.747559,-1833.519043,225.007004,-37.440792,-328.748413
1620841417741847256,636,1620841417741107599,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.356588917607,-0.87725611602,2.05825627999,0.384459190314,-1.20690079771,-0.142665813599,0.0,0.0,0.0,0.0,0.0,0.0,943.960144,4357.410156,-1884.863037,212.516479,-37.113514,-322.415009
1620841417864379527,637,1620841417863526533,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.356804291236,-0.877215572022,2.05809928763,0.384708126625,-1.20684060131,-0.142785106853,0.0,0.0,0.0,0.0,0.0,0.0,1029.691772,4418.26416,-1841.722534,179.129486,-45.164593,-331.031403
1620841417991807794,638,1620841417990995904,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.357011723618,-0.87718508112,2.05797397299,0.384951739682,-1.20678482059,-0.142900525476,0.0,0.0,0.0,0.0,0.0,0.0,949.647522,4414.129395,-1798.775024,178.123138,-43.200916,-332.946136
1620841418114076083,639,1620841418113183995,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.35723193181,-0.877146998035,2.05783602216,0.38517770746,-1.20672355953,-0.143009503835,0.0,0.0,0.0,0.0,0.0,0.0,1009.891296,4361.365234,-1743.570679,230.98587,-40.844501,-341.157501
1620841418237779048,640,1620841418237184034,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.357435175401,-0.877105581372,2.05768969376,0.385407410243,-1.20666537025,-0.143128029144,0.0,0.0,0.0,0.0,0.0,0.0,901.129456,4334.578613,-1682.96167,207.899124,-30.764288,-346.570343
1620841418377011048,641,1620841418376132989,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.357654842541,-0.877065560973,2.05754881078,0.385661373103,-1.20660292237,-0.143250481445,0.0,0.0,0.0,0.0,0.0,0.0,984.333313,4287.567383,-1415.625732,174.808121,-89.150978,-340.973389
1620841418497711377,642,1620841418497135977,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.357876481902,-0.877024947161,2.05742070362,0.385924132422,-1.20653021195,-0.143385482662,0.0,0.0,0.0,0.0,0.0,0.0,1039.311035,4334.578613,-1894.51416,160.896881,-69.383286,-335.045013
1620841418622684741,643,1620841418621535442,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.358082308581,-0.876987335315,2.05729846075,0.386141652806,-1.20646669942,-0.143508737814,0.0,0.0,0.0,0.0,0.0,0.0,1104.118774,4520.017578,-1774.647217,202.097839,-129.406372,-344.950195
1620841418751366310,644,1620841418750697424,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.358300457284,-0.876953580648,2.05714494159,0.386378441626,-1.2064135716,-0.143609495672,0.0,0.0,0.0,0.0,0.0,0.0,948.453857,4510.57959,-1532.59729,187.535431,-115.333351,-361.520172
1620841418880006285,645,1620841418879067512,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.358526896301,-0.87691282721,2.05700524544,0.386633207337,-1.20635218837,-0.143723273686,0.0,0.0,0.0,0.0,0.0,0.0,942.345215,4571.523438,-1883.608398,162.021606,-124.889915,-359.863159
1620841419011869720,646,1620841419010942591,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.358722373178,-0.876867553369,2.05686942392,0.386875546303,-1.20628480121,-0.143867856761,0.0,0.0,0.0,0.0,0.0,0.0,1010.663696,4551.568359,-1515.22522,141.480331,-145.443085,-348.116882
1620841419137896019,647,1620841419137199171,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.35894533899,-0.876831267974,2.05672215304,0.387113033255,-1.2062238194,-0.143986172631,0.0,0.0,0.0,0.0,0.0,0.0,1014.033936,4512.916504,-1291.222778,190.49527,-186.025757,-358.095703
1620841419263969852,648,1620841419263088910,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.359168426975,-0.876789868764,2.05658474326,0.387346121976,-1.20617215766,-0.14410920089,0.0,0.0,0.0,0.0,0.0,0.0,1200.171875,4793.996094,-1694.83252,222.579926,-186.091217,-364.465942
1620841419393034586,649,1620841419392083881,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.359371443673,-0.876743984058,2.05646742223,0.387577395555,-1.20612089734,-0.144234794783,0.0,0.0,0.0,0.0,0.0,0.0,843.694214,4645.950684,-1755.055542,174.985718,-143.479401,-348.816498
1620841419520391929,650,1620841419519550877,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.359591494785,-0.876692915724,2.0563214778,0.38784893388,-1.20605618053,-0.144360859915,0.0,0.0,0.0,0.0,0.0,0.0,1100.467651,4289.005371,-1712.301025,180.07663,-127.704521,-345.355225
1620841419651132573,651,1620841419650602363,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.359810708139,-0.876655565678,2.05616356041,0.388087956722,-1.20599825305,-0.144476069099,0.0,0.0,0.0,0.0,0.0,0.0,1059.813599,4444.242188,-1560.392456,174.985718,-111.798729,-361.99884
1620841419774983918,652,1620841419774484512,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.360014667316,-0.876624149751,2.05604292325,0.388301009063,-1.20594605025,-0.144574662748,0.0,0.0,0.0,0.0,0.0,0.0,981.454529,4256.645996,-1169.715332,191.264832,-147.406754,-377.537811
1620841419901956763,653,1620841419901206851,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.360237109529,-0.87658772473,2.05589724062,0.388556542719,-1.20588719775,-0.144689854479,0.0,0.0,0.0,0.0,0.0,0.0,1211.546631,4479.837891,-1760.363647,173.624191,-100.278488,-389.505005
1620841420023267603,654,1620841420022538230,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.36044035312,-0.87655184076,2.05575796334,0.388797223623,-1.20583633886,-0.144802602749,0.0,0.0,0.0,0.0,0.0,0.0,1105.803955,4617.09668,-1635.574707,173.505783,-150.67955,-400.846252
1620841420164598775,655,1620841420164074086,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.360657332453,-0.876506898532,2.05563451621,0.389048254329,-1.20577348955,-0.144936120436,0.0,0.0,0.0,0.0,0.0,0.0,976.118286,4523.343262,-1674.082642,186.055511,-56.619381,-390.977905
1620841420290114218,656,1620841420289462840,,joint_b1,joint_b2,joint_b3,joint_b4,joint_b5,joint_b6,0.360882357753,-0.876461554878,2.05548286455,0.389271359768,-1.20570543916,-0.145062011035,0.0,0.0,0.0,0.0,0.0,0.0,1065.220093,4549.59082,-1737.780029,212.694061,-66.045036,-400.257111
