%time,field.header.seq,field.header.stamp,field.header.frame_id,field.major_axis,field.minor_axis,field.orientation,field.x,field.y,field.minor_axis_average
1603440254846017382,8746,1603440254830071096,,174.311050415,105.751403809,-0.0392753668129,353.309692383,234.029571533,102.907028198
1603440254879420463,8747,1603440254866061717,,171.852645874,104.293464661,-0.0899095162749,354.371124268,234.959686279,103.290962219
1603440254914702617,8748,1603440254898098627,,171.329238892,103.451011658,-0.125275224447,354.397613525,235.859115601,103.656311035
1603440254943986754,8749,1603440254929932304,,170.949401855,103.835533142,-0.153119638562,353.769195557,236.57762146,104.199386597
1603440254980815731,8750,1603440254965813255,,170.341201782,101.24962616,-0.174479261041,352.521606445,237.246124268,104.456298828
1603440255013947186,8751,1603440254997840959,,168.350021362,101.653884888,-0.276360362768,352.654693604,238.204238892,104.691680908
1603440255044728545,8752,1603440255029994319,,169.303024292,101.543113708,-0.320685088634,352.728424072,239.430480957,104.391716003
1603440255080309323,8753,1603440255065294668,,168.167373657,100.803466797,-0.401723474264,354.112030029,241.871505737,103.926307678
1603440255111994111,8754,1603440255097749239,,166.228286743,101.31628418,-0.513977944851,354.504180908,243.823165894,103.1095047
1603440255144215066,8755,1603440255129170368,,164.425765991,102.425437927,-0.569455623627,355.042572021,244.881256104,102.632324219
1603440255181951001,8756,1603440255165066849,,163.001327515,105.570526123,-0.636469662189,354.84765625,246.749008179,102.614234924
1603440255211837574,8757,1603440255197402443,,161.210357666,103.145973206,-0.738306760788,354.840667725,247.960525513,102.499488831
1603440255243483718,8758,1603440255229492196,,168.077789307,124.187049866,-0.392557412386,367.115234375,250.987472534,104.5730896
1603440255280091958,8759,1603440255266029431,,167.241882324,132.660568237,-0.377954632044,373.862243652,254.74395752,107.455596924
1603440255313011405,8760,1603440255298048602,,166.208129883,125.969345093,-0.452399283648,372.688354492,252.961776733,109.927566528
1603440255348393630,8761,1603440255330133371,,167.724014282,130.58039856,-0.469740748405,374.260528564,254.897521973,112.820213318
1603440255380823454,8762,1603440255365917257,,158.150222778,136.921569824,-0.809758961201,377.020782471,257.001403809,116.358062744
1603440255412488255,8763,1603440255397919378,,160.819793701,136.098419189,-0.998781263828,378.257843018,259.279968262,119.887557983
1603440255448786497,8764,1603440255429995616,,158.179901123,140.462112427,-0.983246862888,378.092803955,258.817230225,123.802139282
1603440255480151996,8765,1603440255465275562,,167.205825806,127.438804626,-0.745618879795,378.1484375,253.903564453,126.303474426
1603440255506596232,8766,1603440255492424203,,159.773040771,131.091171265,-0.767165243626,378.27645874,255.587539673,128.855545044
1603440255548315783,8767,1603440255533359956,,149.952133179,140.442184448,-1.27211463451,380.286437988,259.859283447,132.585159302
1603440255578480987,8768,1603440255559777493,,152.236572266,139.966659546,1.37872517109,380.47164917,262.230407715,134.163116455
1603440255606612880,8769,1603440255591744387,,155.769104004,132.078231812,1.39983439445,381.269134521,264.460662842,134.104888916
1603440255648346883,8770,1603440255634102108,,161.687606812,112.239280701,1.55678331852,376.979644775,263.131896973,132.731887817
1603440255680963904,8771,1603440255666256336,,161.156829834,112.841026306,1.50445461273,378.070495605,262.434753418,130.957946777
1603440255712864768,8772,1603440255697897011,,166.093536377,109.307411194,1.43401908875,381.408416748,262.973480225,128.196533203
1603440255747773798,8773,1603440255733476493,,168.82270813,107.424095154,1.34431946278,383.834442139,261.584350586,125.329101562
1603440255779294989,8774,1603440255765031063,,167.396026611,105.710067749,1.3000702858,385.588134766,261.347351074,121.853897095
1603440255810615588,8775,1603440255797046522,,169.588790894,102.268966675,1.22442746162,387.995666504,260.359985352,119.336906433
1603440255848597943,8776,1603440255833576936,,170.877349854,103.185783386,1.11913990974,390.897918701,258.682525635,116.54637146
1603440255876911189,8777,1603440255862559478,,170.415252686,104.48109436,1.07398331165,391.669311523,258.414306641,112.950263977
1603440255910049793,8778,1603440255895341355,,168.034072876,107.33895874,0.920795381069,395.358154297,256.929351807,109.687492371
1603440255949691135,8779,1603440255933791687,,168.273361206,109.841201782,0.846359491348,397.748718262,256.973144531,107.463790894
