%time,field.header.stamp,field.x,field.y,field.z
1.6309369642139E+018,1.63093696416243E+018,0.476458340883,-0.896688640118,1.36580944061
1.63093696426523E+018,1.63093696421407E+018,0.476436495781,-0.895724058151,1.36583197117
1.63093696431691E+018,1.63093696426539E+018,0.476433932781,-0.894751012325,1.36583507061
1.63093696436826E+018,1.63093696431665E+018,0.476454287767,-0.89376193285,1.36585152149
1.63093696446972E+018,1.63093696436837E+018,0.476483523846,-0.892813205719,1.36583995819
1.63093696452133E+018,1.63093696447022E+018,0.47650757432,-0.890895545483,1.36584472656
1.6309369645725E+018,1.63093696452145E+018,0.476518452168,-0.889940977097,1.36584472656
1.630936964624E+018,1.63093696457267E+018,0.476523399353,-0.888938546181,1.36585092545
1.6309369646752E+018,1.63093696462374E+018,0.47657418251,-0.888228654861,1.3658567667
1.63093696472625E+018,1.63093696467496E+018,0.476562052965,-0.888049304485,1.36585557461
1.63093696482718E+018,1.63093696472613E+018,0.476695805788,-0.888316690922,1.36586761475
1.63093696487858E+018,1.63093696482735E+018,0.476624906063,-0.889989495277,1.36592745781
1.63093696492975E+018,1.63093696487859E+018,0.476588457823,-0.890977263451,1.3659402132
1.63093696498099E+018,1.63093696492981E+018,0.476561844349,-0.891979336739,1.36593139172
1.63093696503232E+018,1.63093696498108E+018,0.476560264826,-0.892931342125,1.36589467525
1.6309369650836E+018,1.63093696503231E+018,0.476583123207,-0.893969535828,1.36587154865
1.63093696518451E+018,1.63093696508339E+018,0.476575434208,-0.894953668118,1.36585211754
1.63093696523617E+018,1.63093696518475E+018,0.476575106382,-0.896847367287,1.36585235596
1.63093696528763E+018,1.63093696523635E+018,0.476565986872,-0.897805571556,1.36583590508
1.63093696533896E+018,1.63093696528755E+018,0.476531505585,-0.898775577545,1.3658465147
1.63093696539008E+018,1.63093696533875E+018,0.47652387619,-0.899729251862,1.3658425808
1.63093696544106E+018,1.63093696538989E+018,0.476500302553,-0.900659263134,1.36584568024
1.6309369654924E+018,1.63093696544123E+018,0.47649371624,-0.901637732983,1.36584079266
1.63093696554389E+018,1.63093696549247E+018,0.476469427347,-0.902271926403,1.36583399773
1.6309369655949E+018,1.63093696554367E+018,0.476539492607,-0.902459561825,1.36583137512
1.63093696564619E+018,1.63093696559497E+018,0.476436913013,-0.902184545994,1.36582124233
1.6309369656976E+018,1.630936965646E+018,0.476488649845,-0.901348471642,1.36579036713
1.63093696574894E+018,1.63093696569752E+018,0.47649282217,-0.900351524353,1.36576342583
1.63093696580047E+018,1.63093696574917E+018,0.476505964994,-0.899284720421,1.36576318741
1.63093696585152E+018,1.6309369658003E+018,0.476579129696,-0.898315131664,1.36575245857
1.63093696590345E+018,1.63093696585162E+018,0.476560294628,-0.897343873978,1.36579835415
1.63093696595487E+018,1.63093696590356E+018,0.476522147655,-0.896334826946,1.36581659317
1.63093696605582E+018,1.63093696595464E+018,0.476509213448,-0.895382165909,1.36583936214
1.63093696610714E+018,1.63093696605591E+018,0.476512104273,-0.893509268761,1.36584424973
1.63093696615901E+018,1.63093696610724E+018,0.476528555155,-0.892524659634,1.36584544182
1.63093696621111E+018,1.63093696615933E+018,0.476541101933,-0.891579508781,1.36583817005
1.6309369662633E+018,1.63093696621144E+018,0.476526349783,-0.890563011169,1.36585128307
1.63093696631526E+018,1.63093696626344E+018,0.476530432701,-0.889632761478,1.36584806442
1.63093696636774E+018,1.63093696631551E+018,0.476583957672,-0.888696730137,1.36585247517
1.63093696641975E+018,1.63093696636744E+018,0.476570576429,-0.888382196426,1.36585342884
1.6309369664717E+018,1.63093696641947E+018,0.476639807224,-0.888462841511,1.36586558819
1.6309369665233E+018,1.63093696647143E+018,0.476711601019,-0.888962268829,1.3658823967
1.63093696657568E+018,1.63093696652348E+018,0.476644724607,-0.889955163002,1.36591291428
1.63093696667726E+018,1.63093696657541E+018,0.476603716612,-0.890981078148,1.36593461037
1.6309369667293E+018,1.63093696667749E+018,0.476576536894,-0.892940402031,1.36589431763
1.63093696678139E+018,1.6309369667295E+018,0.476568430662,-0.893926024437,1.36587560177
1.6309369668338E+018,1.63093696678153E+018,0.476588308811,-0.89492893219,1.36585772038
1.63093696688598E+018,1.63093696683347E+018,0.476579129696,-0.895879149437,1.36584639549
1.63093696693749E+018,1.63093696688554E+018,0.476569026709,-0.896910488605,1.36584210396
1.63093696698977E+018,1.63093696693754E+018,0.476567089558,-0.897871673107,1.36583864689
1.63093696704145E+018,1.63093696698946E+018,0.476557224989,-0.898845851421,1.3658387661
1.63093696709353E+018,1.6309369670415E+018,0.476535797119,-0.899813234806,1.36584043503
1.63093696719569E+018,1.63093696709353E+018,0.476521879435,-0.900788605213,1.36584115028
1.63093696724713E+018,1.63093696719538E+018,0.476472169161,-0.902459561825,1.36582779884
1.63093696729911E+018,1.63093696724724E+018,0.476532965899,-0.902694404125,1.36583983898
1.63093696735143E+018,1.63093696729922E+018,0.476466089487,-0.902508854866,1.3658182621
1.63093696740335E+018,1.63093696735112E+018,0.476485431194,-0.901716351509,1.36579680443
1.63093696745491E+018,1.63093696740311E+018,0.476503759623,-0.900650501251,1.36576020718
1.63093696755692E+018,1.63093696745502E+018,0.476546436548,-0.899606406689,1.36574876308
1.6309369676082E+018,1.63093696755707E+018,0.476567387581,-0.897684574127,1.36578917503
1.63093696765955E+018,1.63093696760845E+018,0.476535320282,-0.896651566029,1.36582791805
1.63093696771078E+018,1.63093696765964E+018,0.476527690887,-0.895705640316,1.36583197117
1.63093696776203E+018,1.63093696771092E+018,0.476528644562,-0.894739449024,1.3658400774
1.6309369678145E+018,1.63093696776225E+018,0.476532965899,-0.89379799366,1.36584365368
1.63093696786622E+018,1.63093696781423E+018,0.47651669383,-0.892846465111,1.36584341526
1.63093696791838E+018,1.63093696786634E+018,0.476527839899,-0.891850650311,1.36584532261
1.63093696797009E+018,1.63093696791816E+018,0.476519674063,-0.890910804272,1.36584925652
1.63093696802218E+018,1.63093696797028E+018,0.476533800364,-0.889930784702,1.36584937572
1.63093696807416E+018,1.63093696802231E+018,0.476574748755,-0.8890183568,1.36585271358
1.6309369681262E+018,1.63093696807425E+018,0.476579964161,-0.8887155056,1.365852952
1.63093696817855E+018,1.63093696812626E+018,0.476633787155,-0.888777315617,1.36585497856
1.63093696823016E+018,1.63093696817823E+018,0.476695299149,-0.889271557331,1.36588442326
1.63093696828264E+018,1.63093696823027E+018,0.47663334012,-0.890181958675,1.36590993404
1.63093696833417E+018,1.63093696828234E+018,0.476620435715,-0.89127856493,1.36593687534
1.63093696843658E+018,1.63093696833434E+018,0.476562917233,-0.892286419868,1.3659375906
1.63093696848823E+018,1.63093696843629E+018,0.476608365774,-0.894265770912,1.36586618423
1.63093696854052E+018,1.63093696848823E+018,0.476585894823,-0.895202338696,1.36586558819
1.63093696859142E+018,1.63093696854026E+018,0.476584494114,-0.896221756935,1.36584365368
1.63093696864305E+018,1.63093696859152E+018,0.476577073336,-0.897149682045,1.36584687233
1.63093696869433E+018,1.63093696864312E+018,0.476574391127,-0.898146569729,1.36583471298
