%time,field.header.seq,field.header.stamp,field.header.frame_id,field.major_axis,field.minor_axis,field.orientation,field.x,field.y,field.minor_axis_average
1620046138763890366,19063,1620046138749491125,,189.980712891,126.377426147,-0.0812787413597,354.225189209,200.531005859,132.801391602
1620046138801103181,19064,1620046138786510587,,188.407226562,126.894836426,-0.0549560599029,353.836517334,202.607284546,132.34602356
1620046138833544518,19065,1620046138818541604,,191.911437988,127.747634888,-0.0374793335795,353.304290771,203.003692627,132.013900757
1620046138868334286,19066,1620046138853646750,,192.210662842,125.086273193,-0.0637511461973,354.185852051,201.712493896,131.403991699
1620046138900331319,19067,1620046138885979982,,189.955841064,127.269584656,-0.0129546811804,354.150939941,201.039703369,130.835189819
1620046138932966067,19068,1620046138918742546,,190.657424927,126.959640503,-0.0187522489578,354.377807617,199.817260742,130.227798462
1620046138968853190,19069,1620046138953969586,,189.751861572,130.554748535,0.0115521270782,356.156402588,203.643478394,129.954879761
1620046138994943912,19070,1620046138980386218,,187.101165771,129.789993286,-0.0148463239893,354.91192627,203.574050903,129.677154541
1620046139033036227,19071,1620046139016415488,,191.078170776,129.213302612,-0.022227274254,353.995056152,203.394744873,129.43598938
1620046139062434895,19072,1620046139048587650,,189.874267578,129.086303711,-0.0261620953679,355.212402344,201.87538147,129.199737549
1620046139102363044,19073,1620046139087011760,,188.51612854,130.697357178,-0.0537677593529,355.115539551,203.265380859,129.093231201
1620046139138163199,19074,1620046139122943978,,188.933059692,130.334014893,0.000834901002236,354.926330566,203.253112793,129.062286377
1620046139176312280,19075,1620046139154994282,,191.47467041,129.060974121,-0.0730209499598,354.18560791,201.808929443,128.990722656
1620046139201370209,19076,1620046139186864324,,188.549087524,132.294647217,-0.0069079734385,354.631134033,203.674682617,129.12399292
1620046139237707691,19077,1620046139222011653,,190.136291504,128.977630615,-0.00715072080493,355.549194336,202.480422974,129.146728516
1620046139271872106,19078,1620046139254220477,,186.559494019,131.588317871,-0.0592827647924,355.264312744,202.133529663,129.195571899
1620046139301613307,19079,1620046139286105872,,189.702682495,128.158081055,-0.0466049201787,353.690429688,202.710403442,129.043991089
1620046139338590407,19080,1620046139323000411,,188.84765625,130.058746338,-0.0248631387949,354.3019104,202.859375,129.103912354
1620046139374488316,19081,1620046139354644149,,188.314575195,128.110031128,-0.0270597133785,353.507507324,202.859161377,128.957672119
1620046139401439519,19082,1620046139385933930,,188.646728516,127.306838989,0.0234430078417,355.370666504,202.204910278,128.778320312
1620046139438397513,19083,1620046139421550526,,191.476348877,127.898963928,0.0129578765482,355.199584961,203.812530518,128.854400635
1620046139468237688,19084,1620046139453597750,,190.267105103,126.569564819,-0.0311220996082,355.00213623,201.639938354,128.838134766
1620046139500988066,19085,1620046139485879111,,189.533981323,130.60723877,0.00493656843901,355.150146484,203.611312866,128.981109619
1620046139536864070,19086,1620046139522208620,,191.549621582,129.650848389,-0.0469406098127,354.382507324,202.566452026,129.209335327
1620046139570147023,19087,1620046139554824507,,188.295730591,129.950256348,-0.0301914587617,354.027160645,203.743804932,129.34336853
1620046139603960396,19088,1620046139587073082,,191.112442017,127.788368225,-0.0377931855619,353.544769287,201.325424194,129.384811401
1620046139634706967,19089,1620046139619216913,,187.143981934,131.374450684,-0.0127062080428,353.933990479,202.608459473,129.425796509
1620046139664156814,19090,1620046139649711514,,188.67767334,130.917388916,0.00187579751946,354.999420166,203.670669556,129.482162476
1620046139696123284,19091,1620046139680568290,,187.258850098,131.871658325,0.0164901595563,356.167114258,203.688858032,129.615081787
1620046139731992367,19092,1620046139716438369,,187.791442871,130.694107056,0.0141086289659,355.12020874,203.316116333,129.695480347
1620046139766582926,19093,1620046139748977063,,188.294189453,128.044708252,-0.00871772505343,354.200744629,203.212692261,129.562835693
1620046139796726322,19094,1620046139780371584,,189.076705933,129.663406372,0.0144622959197,354.187561035,203.24055481,129.529312134
