# .PCD v0.7 - Point Cloud Data file format
VERSION 0.7
FIELDS x y z
SIZE 4 4 4
TYPE F F F
COUNT 1 1 1
WIDTH 516
HEIGHT 1
VIEWPOINT 0 0 0 1 0 0 0
POINTS 516
DATA ascii
-0.027018527 0.040894944 0.024896238
-0.024708735 0.041002847 0.024899866
-0.0239475 0.041942 0.024389001
-0.038314 0.042066 0.024256
-0.036982112 0.042587504 0.024280276
-0.034743901 0.042670239 0.024573138
-0.032832056 0.042761333 0.024403611
-0.030892076 0.042694308 0.024358617
-0.029172875 0.042632502 0.024371501
-0.026937725 0.042582002 0.024256909
-0.024950391 0.042642672 0.02421372
-0.02369353 0.042864528 0.024279062
-0.032965001 0.044234999 0.024095999
-0.031907499 0.044591002 0.024075501
-0.025653999 0.044183001 0.024110001
-0.023352999 0.044324502 0.024179999
-0.039903667 0.031282332 0.027585998
-0.040458962 0.032936968 0.026629131
-0.039692331 0.033210889 0.027253889
-0.040367998 0.034134001 0.026391
-0.039151851 0.034935854 0.026811048
-0.037068874 0.035388 0.027204812
-0.035574667 0.035619002 0.027045334
-0.032795738 0.034979522 0.026285477
-0.038898189 0.036894567 0.026467241
-0.037021656 0.036894497 0.026879312
-0.03540067 0.036242664 0.026904335
-0.032419667 0.036694001 0.026195666
-0.030998867 0.036818266 0.026212463
-0.028987238 0.036926884 0.026191235
-0.026566751 0.036533918 0.026336582
-0.038415499 0.038152501 0.026081501
-0.036462002 0.038284 0.0262895
-0.027683999 0.038339 0.026074
-0.041096751 0.027038453 0.029103331
-0.036566999 0.027588001 0.029959001
-0.034869 0.027532499 0.029826
-0.040385421 0.028731959 0.02888629
-0.039275624 0.029317811 0.029642003
-0.037048854 0.028632998 0.029805142
-0.033344001 0.029297125 0.028654501
-0.029752063 0.029535316 0.029265687
-0.0401785 0.03079975 0.028166501
-0.039284267 0.031051543 0.029070813
-0.037098166 0.03117075 0.029165206
-0.035234779 0.031650223 0.028784888
-0.032712337 0.031304333 0.028723666
-0.030792827 0.030971553 0.029109377
-0.029457305 0.030748868 0.029542565
-0.039060827 0.03292878 0.028648496
-0.035099067 0.032757599 0.0289448
-0.032603845 0.032600462 0.028882615
-0.030990133 0.032484669 0.0291538
-0.029111182 0.032609109 0.029093888
-0.041695286 0.02140143 0.031373572
-0.041261379 0.023124721 0.031134816
-0.039082859 0.023268715 0.031808574
-0.034883164 0.023520248 0.031709917
-0.032572556 0.023682334 0.031801
-0.04072937 0.024877623 0.030940907
-0.039017249 0.025196416 0.031140871
-0.037167277 0.02522428 0.031270999
-0.035056774 0.024947384 0.031414069
-0.032960568 0.024980512 0.031476025
-0.031600967 0.025292238 0.031187264
-0.040381189 0.026804501 0.030354813
-0.039034568 0.026983567 0.030563332
-0.037035447 0.026984632 0.030523444
-0.034976143 0.026864642 0.030724678
-0.033081781 0.027095625 0.030672032
-0.031091735 0.027002195 0.030714022
-0.038867768 0.028929081 0.0301935
-0.037183501 0.0289462 0.030162502
-0.035154831 0.028207665 0.0302215
-0.032915 0.028394617 0.030298926
-0.030409271 0.028661666 0.030285232
-0.030029001 0.030195501 0.030259501
-0.042973835 0.017018694 0.032936744
-0.041352 0.017914999 0.033978499
-0.042455364 0.018827999 0.032861758
-0.041105725 0.01912762 0.033512864
-0.039006002 0.019160295 0.033586331
-0.036839649 0.019278649 0.033539798
-0.034746505 0.019289132 0.03364021
-0.033941001 0.019888667 0.033211999
-0.042211335 0.020243332 0.032386001
-0.040879056 0.020981528 0.032608416
-0.038947299 0.020989234 0.032873001
-0.036880817 0.020946 0.032956243
-0.034894463 0.021080367 0.032845698
-0.033636127 0.021067597 0.032988172
-0.0407928 0.0228808 0.032354865
-0.039022256 0.022840075 0.032430809
-0.037058346 0.022806887 0.032483652
-0.034931354 0.022731472 0.03244888
-0.033178639 0.022888348 0.032590285
-0.039341331 0.024318667 0.032240666
-0.037135888 0.024513558 0.032174334
-0.032873638 0.024546182 0.032214999
-0.044235498 0.01055275 0.03577175
-0.04350416 0.011164157 0.035368629
-0.043152932 0.013066838 0.035114419
-0.041439246 0.01335825 0.0356545
-0.0391353 0.0136176 0.035558499
-0.036845427 0.013674429 0.035703573
-0.042554803 0.014910536 0.034764387
-0.041005619 0.015066578 0.035239164
-0.039104678 0.015019965 0.035436288
-0.036598664 0.015175181 0.035412185
