# .PCD v0.7 - Point Cloud Data file format
VERSION 0.7
FIELDS x y z
SIZE 4 4 4
TYPE F F F
COUNT 1 1 1
WIDTH 24178
HEIGHT 1
VIEWPOINT 0 0 0 1 0 0 0
POINTS 24178
DATA ascii
-0.185326 0.0089159999 0.072479002
-0.185324 0.0087069999 0.072412997
-0.185417 0.0084880004 0.072492003
-0.185417 0.0082780002 0.072430998
-0.185515 0.0080589997 0.072516002
-0.185506 0.0078509999 0.072440997
-0.185707 0.0076210001 0.072681002
-0.185715 0.0074109999 0.072631001
-0.185919 0.0071820002 0.072875999
-0.18592 0.0069729998 0.072815999
-0.186021 0.0067540002 0.072906002
-0.18611 0.0065359999 0.072979003
-0.186112 0.006327 0.072920002
-0.18630999 0.0060990001 0.073155999
-0.18631101 0.0058900001 0.073095001
-0.186415 0.0056710001 0.073191002
-0.18651199 0.0054540001 0.073274001
-0.186518 0.0052430001 0.073221996
-0.186712 0.005018 0.073452003
-0.18671399 0.0048079998 0.073393002
-0.18691 0.0045830002 0.073627003
-0.186912 0.004373 0.073569
-0.18701901 0.0041550002 0.073666997
-0.18711001 0.003939 0.073743001
-0.18711799 0.003728 0.073693
-0.187315 0.0035039999 0.073930003
-0.187315 0.0032949999 0.073867999
-0.18740299 0.0030789999 0.073939003
-0.187511 0.0028619999 0.074041001
-0.18761 0.0026449999 0.074127004
-0.18761501 0.0024349999 0.074074
-0.18771601 0.0022189999 0.074165002
-0.18781801 0.0020029999 0.074257001
-0.187923 0.001786 0.074354999
-0.188115 0.001565 0.074582003
-0.18811999 0.001355 0.074529
-0.188218 0.0011390001 0.074616
-0.18832301 0.00092399999 0.074712001
-0.188411 0.00070899999 0.074782997
-0.188417 0.00049900002 0.074731
-0.188518 0.00028400001 0.074822001
-0.188618 6.9000002e-05 0.074911997
-0.188721 -0.00014600001 0.075006001
-0.19001199 -0.0031349999 0.076102003
-0.190118 -0.0033480001 0.076200999
-0.19020601 -0.0035610001 0.076273002
-0.19021399 -0.0037710001 0.076223999
-0.190402 -0.0039849998 0.076448001
-0.190412 -0.004195 0.076401003
-0.190605 -0.0044100001 0.076632999
-0.190612 -0.0046199998 0.076582
-0.19070099 -0.0048310002 0.076656997
-0.19080099 -0.005043 0.076747999
-0.190807 -0.0052530002 0.076693997
-0.190999 -0.0054660002 0.076926
-0.191006 -0.0056759999 0.076875001
-0.191199 -0.0058880001 0.077106997
-0.19128899 -0.0060990001 0.077183001
-0.19129901 -0.0063089998 0.077137001
-0.191404 -0.0065199998 0.077234998
-0.19149999 -0.0067309998 0.077320002
-0.19159999 -0.006941 0.077409998
-0.191695 -0.007152 0.077494003
-0.191802 -0.0073620002 0.077595003
-0.19199499 -0.0075719999 0.077829003
-0.192001 -0.0077820001 0.077776
-0.192092 -0.0079920003 0.077853002
-0.192191 -0.0082010003 0.077942997
-0.192197 -0.0084109996 0.077891998
-0.19238999 -0.0086200004 0.078124002
-0.192499 -0.0088290004 0.078229003
-0.19259501 -0.0090380004 0.078314997
-0.192693 -0.0092470003 0.078404002
-0.19278 -0.0094560003 0.078474998
-0.19278701 -0.0096659996 0.078423999
-0.192975 -0.009873 0.078649998
-0.192986 -0.010083 0.078606002
-0.193179 -0.01029 0.078840002
-0.19319201 -0.010499 0.078798003
-0.19338199 -0.010705 0.079028003
-0.19347499 -0.010913 0.079108998
-0.193581 -0.01112 0.079210997
-0.19358499 -0.01133 0.079154998
-0.193771 -0.011535 0.079379
-0.193771 -0.011745 0.079318002
-0.19385999 -0.011953 0.079392001
-0.19396099 -0.012159 0.079485998
-0.194048 -0.012367 0.079558
-0.19415399 -0.012573 0.079659
-0.194161 -0.012783 0.079608001
-0.19434901 -0.012986 0.079836003
-0.194354 -0.013196 0.079783
-0.194545 -0.013398 0.080013998
-0.19454899 -0.013608 0.079960003
-0.194729 -0.013811 0.080173999
-0.194736 -0.01402 0.080123998
-0.19482601 -0.014226 0.080201
-0.19492599 -0.014432 0.080293
-0.194925 -0.014642 0.080231003
-0.19510999 -0.014843 0.080453999
-0.195122 -0.015052 0.080411002
-0.195318 -0.015252 0.080651999
-0.19541501 -0.015457 0.080739997
-0.195603 -0.015656 0.080968
-0.19561 -0.015866 0.080917001
-0.195795 -0.016065 0.081141002
-0.195805 -0.016274 0.081096001
-0.195811 -0.016484 0.081042998
-0.195997 -0.016682001 0.081269003
-0.196008 -0.016891999 0.081224002
-0.196191 -0.01709 0.081445999
-0.19619501 -0.0173 0.081390999
-0.196282 -0.017503999 0.081464
-0.19638 -0.017707 0.081552997
-0.196468 -0.017911 0.081629001
-0.196569 -0.018113 0.081724003
-0.196659 -0.018316999 0.081800997
-0.196758 -0.018518999 0.081891999
-0.19685701 -0.018722 0.081984997
-0.196943 -0.018925 0.082056001
-0.196952 -0.019134 0.082009003
-0.19712999 -0.019330001 0.082222
-0.197136 -0.019540001 0.082171001
-0.18227001 0.0098989997 0.072120003
-0.18237001 0.0096779997 0.072208002
-0.18258099 0.0094459997 0.072462
-0.182587 0.0092359995 0.072410002
-0.182686 0.0090159997 0.072497003
-0.182678 0.008808 0.072424002
-0.182668 0.0086000003 0.072347999
-0.182667 0.0083900001 0.072283998
-0.182868 0.0081599997 0.072524004
-0.18287 0.0079509998 0.072465003
-0.18296599 0.007731 0.072548002
-0.183063 0.0075119999 0.072632
-0.183174 0.0072920001 0.072737001
-0.18338101 0.007063 0.072985001
-0.183382 0.0068529998 0.072925001
-0.183479 0.006635 0.073009998
-0.183577 0.006416 0.073096
-0.18357199 0.006207 0.073026001
-0.18366501 0.0059890002 0.073105
-0.183771 0.0057709999 0.073201999
-0.183973 0.0055439998 0.073444001
-0.18398 0.0053340001 0.073393002
-0.184085 0.0051150001 0.073490001
-0.184173 0.004898 0.073560998
-0.184174 0.0046890001 0.0735
-0.184267 0.0044720001 0.073579997
-0.18427099 0.0042619999 0.073523998
-0.18446299 0.0040369998 0.073749997
