%time,field.header.seq,field.header.stamp,field.header.frame_id,field.X,field.Y,field.Z,field.A,field.B,field.C
1635821762698950160,395754,0,,1131.61169434,-1900.0435791,1227.31091309,-90.0735015869,-0.565500020981,178.158203125
1635821762702891710,395755,0,,1131.61181641,-1900.04260254,1227.31018066,-90.0735015869,-0.565500020981,178.158203125
1635821762706909577,395756,0,,1131.61132812,-1900.04187012,1227.3092041,-90.073600769,-0.565500020981,178.158203125
1635821762710973962,395757,0,,1131.61169434,-1900.04016113,1227.3079834,-90.0735015869,-0.565400004387,178.158096313
1635821762714914067,395758,0,,1131.6105957,-1900.03979492,1227.30786133,-90.073600769,-0.565400004387,178.158203125
1635821762718902662,395759,0,,1131.6081543,-1900.0390625,1227.30761719,-90.0736999512,-0.565400004387,178.158096313
1635821762723023204,395760,0,,1131.59777832,-1900.03808594,1227.30700684,-90.0739974976,-0.565299987793,178.158096313
1635821762727047408,395761,0,,1131.57897949,-1900.03771973,1227.30761719,-90.0745010376,-0.565400004387,178.158096313
1635821762730886854,395762,0,,1131.55224609,-1900.03723145,1227.3079834,-90.075302124,-0.565400004387,178.158096313
1635821762734958672,395763,0,,1131.52307129,-1900.03662109,1227.30871582,-90.0762023926,-0.565400004387,178.158096313
1635821762738878630,395764,0,,1131.4979248,-1900.0369873,1227.31005859,-90.077003479,-0.565500020981,178.158096313
1635821762742972334,395765,0,,1131.47827148,-1900.03564453,1227.30969238,-90.0774993896,-0.565400004387,178.158096313
1635821762746943418,395766,0,,1131.46264648,-1900.03491211,1227.31018066,-90.0780029297,-0.565500020981,178.158096313
1635821762750902455,395767,0,,1131.44775391,-1900.03405762,1227.31018066,-90.0783996582,-0.565500020981,178.158096313
1635821762754908274,395768,0,,1131.43261719,-1900.03320312,1227.30993652,-90.0787963867,-0.565400004387,178.158096313
1635821762759057882,395769,0,,1131.41809082,-1900.03283691,1227.30969238,-90.0791015625,-0.565400004387,178.158096313
1635821762763030373,395770,0,,1131.40441895,-1900.03271484,1227.3104248,-90.0793991089,-0.565400004387,178.158096313
