%time,field.header.seq,field.header.stamp,field.header.frame_id,field.Vx,field.Vy,field.Vz,field.Speed
1638888344506681369,236,0,,0.0249765012413,0.0749295055866,0.0,0.0789826363325
1638888344510703566,237,0,,-0.126410603523,0.0,0.0,0.126410603523
1638888344514661218,238,0,,0.0247758515179,0.0495517030358,0.0,0.0554004907608
1638888344518597129,239,0,,0.0,-0.0252016093582,0.0,0.0252016093582
1638888344522715067,240,0,,0.0,-0.0255329888314,0.0,0.0255329888314
1638888344526684165,241,0,,-0.02430071868,-0.02430071868,0.02430071868,0.0420900806785
1638888344530603086,242,0,,0.0505490079522,0.0758235156536,-0.0505490079522,0.104209452868
1638888344534694699,243,0,,-0.0253631491214,-0.0253631491214,0.0253631491214,0.0439302623272
1638888344538654687,244,0,,-0.0246506258845,0.0,-0.0246506258845,0.0348612479866
1638888344542602072,245,0,,0.0501111596823,-0.0501111596823,0.0501111596823,0.0867950767279
1638888344546688730,246,0,,0.12590970099,-0.0503638796508,0.0,0.135608896613
1638888344550689420,247,0,,-0.123601816595,0.0494407266378,0.0,0.133123233914
1638888344554688756,248,0,,0.0499797910452,0.0,-0.0249898955226,0.0558791048825
1638888344558728262,249,0,,-0.0999417155981,0.0749562904239,0.0,0.124927148223
1638888344562706129,250,0,,0.0,0.0,-0.0248286500573,0.0248286500573
1638888344566692316,251,0,,0.0,0.0,0.0251879896969,0.0251879896969
1638888344570703352,252,0,,0.0,-0.0250555798411,0.0,0.0250555798411
1638888344574641800,253,0,,-0.0247276499867,-0.0247276499867,0.0,0.0349701792002
1638888344578611375,254,0,,0.0508616268635,-0.0254308134317,0.0,0.0568650253117
1638888344582828416,255,0,,-0.0504942387342,0.0,-0.0252471193671,0.0564542748034
1638888344590141573,256,0,,0.12099186331,-0.0483967475593,0.0967934951186,0.162327617407
1638888344590647880,257,0,,0.0,0.127696037292,-0.102156825364,0.16353072226
1638888344594694746,258,0,,0.0,0.0,0.0247758515179,0.0247758515179
1638888344598761068,259,0,,0.0498817153275,-0.0498817153275,0.0748225748539,0.102833792567
1638888344602663460,260,0,,-0.12409183383,0.0,-0.0496367327869,0.133651003242
1638888344606724747,261,0,,0.0,0.0512062497437,-0.0256031248719,0.057250328362
1638888344610676133,262,0,,-0.0245956964791,-0.12297847867,0.073787085712,0.145510092378
1638888344614730533,263,0,,0.0504426211119,0.0756639316678,-0.0504426211119,0.103990130126
1638888344618830201,264,0,,0.0,0.0250033028424,-0.0250033028424,0.0353600084782
1638888344622695684,265,0,,0.0482964366674,0.0241482183337,-0.0482964366674,0.0724446550012
1638888344626612985,266,0,,-0.129734113812,-0.0259468238801,0.0518936477602,0.142116606236
1638888344630692660,267,0,,0.12590970099,0.0,0.0,0.12590970099
1638888344634678441,268,0,,0.0,0.0492231436074,0.0,0.0492231436074
1638888344638656489,269,0,,-0.0500424019992,-0.150127202272,0.0750636011362,0.175148412585
1638888344642682919,270,0,,0.0503820292652,0.0755730420351,0.0,0.0908274948597
1638888344646693032,271,0,,-0.0496015138924,-0.0248007569462,0.0,0.0554561764002
1638888344650639094,272,0,,-0.0249245539308,0.0498491078615,-0.0498491078615,0.0747736617923
1638888344654837433,273,0,,0.127000063658,-0.0254000127316,0.0508000254631,0.139121592045
1638888344658659238,274,0,,-0.0489645563066,0.0,-0.0979291126132,0.109488077462
1638888344662651530,275,0,,-0.050707899034,-0.025353949517,0.050707899034,0.0760618522763
1638888344666788216,276,0,,-0.0252440813929,0.0252440813929,-0.0252440813929,0.0437240302563
1638888344670626413,277,0,,0.0242993105203,0.0242993105203,0.0242993105203,0.0420876406133
1638888344674826971,278,0,,0.127937525511,-0.0255875065923,0.0,0.130471199751
1638888344678935178,279,0,,-0.074574239552,0.0,0.0,0.074574239552
1638888344682652695,280,0,,-0.0989747866988,-0.0247436966747,0.0494873933494,0.113389864564
1638888344686621415,281,0,,0.025324864313,-0.050649728626,0.0,0.0566281192005
1638888344690707767,282,0,,0.0758280828595,0.227484241128,-0.101104110479,0.260232627392
1638888344694707758,283,0,,-0.0731777399778,-0.146355479956,0.0487851575017,0.170748054981
1638888344698658262,284,0,,0.100770115852,0.0,-0.0251925289631,0.103871457279
1638888344702704810,285,0,,-0.0764129012823,0.0509419329464,0.0254709664732,0.095303632319
1638888344706720991,286,0,,0.072969801724,-0.0486465319991,0.0,0.0876987800002
1638888344710591727,287,0,,-0.1506755054,0.0502251721919,-0.0502251721919,0.166578039527
1638888344714704580,288,0,,0.128454729915,-0.051381893456,0.025690946728,0.140715107322
1638888344718649196,289,0,,-0.0971465930343,-0.0242866482586,0.0242866482586,0.103039517999
1638888344722624998,290,0,,0.0253692865372,0.0507385730743,0.0,0.0567274466157
1638888344726706617,291,0,,0.0,0.0,0.0,0.0
1638888344730669881,292,0,,0.0989514365792,0.0247378591448,0.0,0.101996809244
1638888344734625893,293,0,,-0.0754778459668,0.0,-0.0251592826098,0.0795606374741
1638888344738700653,294,0,,0.0505703389645,0.0252851694822,0.0,0.0565393604338
1638888344742795415,295,0,,-0.0492665059865,-0.0738997608423,0.0246332529932,0.0921691954136
1638888344746759987,296,0,,-0.0246956199408,0.0493912398815,-0.0493912398815,0.0740868598223
1638888344750680917,297,0,,0.0771389901638,-0.0257129967213,0.102851986885,0.131111070514
1638888344754676532,298,0,,-0.0495839230716,0.0495839230716,-0.0991678461432,0.121455311775
1638888344758711982,299,0,,0.0,-0.0746273174882,0.0497515462339,0.0896908715367
1638888344762706723,300,0,,0.0,0.0,0.0,0.0
1638888344766683550,301,0,,-0.0245194900781,-0.122597448528,0.122597448528,0.175104185939
1638888344770656555,302,0,,0.0,0.149876862764,-0.124897383153,0.195095956326
1638888344774772602,303,0,,0.0254046283662,-0.127023130655,0.0508092567325,0.139146879315
1638888344778696439,304,0,,-0.0727377980947,0.096983730793,-0.0727377980947,0.14137686789
1638888344782680318,305,0,,0.153562515974,0.0255937520415,0.076781257987,0.173585265875
1638888344786670343,306,0,,-0.0753693431616,-0.125615566969,0.0,0.146491676569
1638888344790743145,307,0,,-0.0248683970422,0.149210393429,-0.0746051967144,0.168665677309
1638888344794669108,308,0,,0.0251577738672,-0.0754733234644,0.0251577738672,0.0834388956428
1638888344798909770,309,0,,0.124334618449,0.0746007710695,0.0,0.144997835159
1638888344802766977,310,0,,-0.0480062253773,-0.0480062253773,0.0480062253773,0.0831492245197
1638888344806680999,311,0,,-0.025407705456,0.0,-0.0762231126428,0.0803462192416
1638888344810688521,312,0,,-0.0517687499523,0.0,0.0258843749762,0.0578792206943
1638888344814630483,313,0,,0.0495751313865,0.0495751313865,0.0,0.070109821856
1638888344818573164,314,0,,0.0,-0.125435248017,0.0501741021872,0.135097905993
1638888344822794747,315,0,,0.0253309812397,0.075992949307,0.0,0.0801035985351
1638888344826691828,316,0,,0.0488220714033,0.0244110357016,-0.0488220714033,0.0732331052423
1638888344830775951,317,0,,-0.125465273857,0.0,0.0,0.125465273857
1638888344834672936,318,0,,0.100510522723,-0.100510522723,0.125638157129,0.189709439874
1638888344838653012,319,0,,-0.049863923341,0.0747958868742,-0.124659813941,0.153690934181
1638888344842619918,320,0,,-0.0755140855908,0.0,0.0,0.0755140855908
1638888344846644700,321,0,,0.0756411924958,0.0,0.0504274591804,0.0909093990922
1638888344850678208,322,0,,-0.0736963301897,0.0,-0.0491308905184,0.088571973145
1638888344854701525,323,0,,0.0251155924052,0.0,0.0,0.0251155924052
1638888344858741862,324,0,,0.100162483752,0.0500812418759,0.0,0.111985057592
1638888344862653503,325,0,,-0.049249149859,-0.0246245749295,0.0,0.0550622269511
1638888344866625030,326,0,,-0.0764918625355,0.0,0.0,0.0764918625355
1638888344870712845,327,0,,0.125728532672,0.0,0.0,0.125728532672
1638888344874665637,328,0,,-0.024522356689,0.024522356689,0.0,0.0346798487008
1638888344878611543,329,0,,0.0,-0.0252668913454,0.0505337826908,0.0564984865487
1638888344882663837,330,0,,-0.126342073083,0.0,0.0,0.126342073083
1638888344886698234,331,0,,0.171817228198,0.0245453175157,0.0490906350315,0.180370509624
1638888344890776089,332,0,,-0.0251186005771,-0.0251186005771,-0.100474402308,0.106569200754
1638888344894721140,333,0,,0.050093203783,0.050093203783,0.0,0.0708424896002
1638888344898680602,334,0,,-0.148156270385,-0.0493854247034,0.0,0.156170427799
1638888344902599155,335,0,,0.101079747081,-0.0252699367702,0.0758098065853,0.128851890564
1638888344906668299,336,0,,0.0252106990665,0.126053497195,-0.100842796266,0.163384005427
1638888344910673014,337,0,,-0.148435905576,-0.148435905576,0.024739317596,0.211372822523
1638888344914674707,338,0,,0.0,0.074733696878,-0.04982246086,0.0898187234998
1638888344918833507,339,0,,0.125367760658,-0.0501471050084,0.0501471050084,0.144036591053
1638888344922795511,340,0,,-0.121637493372,0.0486549958587,-0.0243274979293,0.133247196674
1638888344926718021,341,0,,0.0256344210356,-0.0256344210356,0.0769032612443,0.0850197598338
1638888344930812542,342,0,,0.075090482831,-0.0250301603228,0.0,0.079152315855
1638888344934674873,343,0,,0.0,0.0,0.0,0.0
1638888344938695303,344,0,,0.05129705742,0.02564852871,0.0,0.0573518536985
1638888344942757399,345,0,,-0.125623092055,-0.0251246187836,0.0,0.128110930324
1638888344946706608,346,0,,0.0736963301897,-0.0245654452592,-0.0491308905184,0.0919154733419
1638888344950914381,347,0,,-0.0253309812397,0.0253309812397,0.0,0.0358234196901
1638888344954692384,348,0,,-0.0499084256589,-0.0249542128295,0.0499084256589,0.0748626366258
1638888344958640507,349,0,,0.0754959657788,0.0,0.0754959657788,0.106767416
1638888344962608792,350,0,,0.0251065716147,0.0753197148442,-0.125532865524,0.148532480001
1638888344966664756,351,0,,-0.125796407461,-0.0754778459668,0.0,0.146702572703
1638888344970657605,352,0,,0.0993498936296,0.0248374734074,0.0,0.1024075225
1638888344974627181,353,0,,0.0251426920295,0.0251426920295,0.0,0.0355571359396
1638888344978673594,354,0,,-0.0503064952791,0.0503064952791,-0.0251532476395,0.075459741056
1638888344982661994,355,0,,0.0246318057179,-0.0985272228718,0.0738954171538,0.125598058105
1638888344986639204,356,0,,0.0251970682293,0.0251970682293,-0.0503941364586,0.0617199614644
1638888344990679780,357,0,,-0.149734184146,0.0499113947153,0.0,0.157833680511
1638888344994662073,358,0,,0.0,-0.0745477303863,0.0496984906495,0.0895952284336
1638888344998660693,359,0,,0.100222319365,0.0,-0.0501111596823,0.112051956356
1638888345002752211,360,0,,0.050270318985,0.050270318985,-0.0251351594925,0.0754054784775
1638888345006795008,361,0,,0.0486578196287,0.0243289098144,0.0729867294431,0.0910304412246
1638888345010730672,362,0,,-0.0504577942193,-0.0504577942193,0.0,0.0713580921292
1638888345014731390,363,0,,-0.0251186005771,0.0,0.0251186005771,0.0355230644345
1638888345018675083,364,0,,-0.0747781097889,-0.0249260347337,-0.0249260347337,0.0826703086495
1638888345022617975,365,0,,0.0503487661481,0.0503487661481,-0.0503487661481,0.0872066244483
1638888345026697853,366,0,,0.0764686241746,-0.0509790815413,0.0764686241746,0.119556546211
1638888345030672155,367,0,,0.0734639912844,0.0,-0.0244879964739,0.0774378404021
1638888345034783926,368,0,,0.0755231529474,0.0503487661481,0.025174383074,0.0941939204931
1638888345038719358,369,0,,0.656820476055,0.101049304008,-0.0252623260021,0.665028035641
1638888345042875011,370,0,,0.517389476299,0.0739127844572,0.0,0.522642314434
1638888345046642879,371,0,,0.549555599689,0.0477874428034,0.0,0.551629424095
1638888345050676167,372,0,,0.879253149033,0.0799321085215,0.106576137245,0.889288306236
1638888345054614647,373,0,,1.13861310482,0.19801966846,-0.14851474762,1.16520738602
1638888345058566495,374,0,,1.05859482288,0.176432475448,0.0,1.07319688797
1638888345062661352,375,0,,0.883596003056,0.0504911988974,0.0504911988974,0.886476516724
1638888345066678152,376,0,,1.25012862682,0.196098595858,0.0490246526897,1.26636469364
1638888345070623508,377,0,,2.32780504227,0.275331765413,-0.0250301603228,2.34416508675
1638888345074707168,378,0,,3.34046173096,0.480824023485,0.0253065284342,3.37498402596
1638888345079654970,379,0,,3.84730648994,0.443919986486,-0.0246622208506,3.87291121483
1638888345082727603,380,0,,3.44893670082,0.496249884367,-0.0248124934733,3.48454356194
1638888345086861011,381,0,,2.61145687103,0.253539502621,0.025353949517,2.62385821342
1638888345090652157,382,0,,3.11888408661,0.333315879107,0.0714248269796,3.13745737076
1638888345094644985,383,0,,4.94988107681,0.628556311131,0.0,4.98962974548
1638888345098701838,384,0,,3.78882455826,0.351281732321,-0.0501831062138,3.80540513992
1638888345102796749,385,0,,3.09972810745,0.396765202284,-0.0247978251427,3.12511610985
1638888345106669771,386,0,,3.88779520988,0.300990611315,0.0,3.89942908287
1638888345110786897,387,0,,4.78876256943,0.476369023323,0.0752161666751,4.81298542023
1638888345114721108,388,0,,5.19794464111,0.582947075367,-0.0728683844209,5.2310385704
1638888345118630093,389,0,,6.13357305527,0.605785012245,0.0,6.16341590881
1638888345122734912,390,0,,7.09206581116,0.793696880341,0.0256031248719,7.13638591766
1638888345126659662,391,0,,7.88789796829,0.636911034584,0.0244965776801,7.91360807419
1638888345130869723,392,0,,9.33529281616,0.708369076252,0.0,9.3621301651
1638888345134708308,393,0,,10.0254449844,0.489046126604,0.0,10.0373659134
